dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
B1-REF	3	1	blast	1000	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__Syntrophus;s__aciditrophicus	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales	overclassification	3	0.0	0.0	0.0
B1-REF	3	1	blast	1000	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Morganella;s__morganii	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	overclassification	3	0.0	0.0	0.0
B1-REF	3	1	blast	1000	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylosarcina;s__fibrata	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales	overclassification	3	0.0	0.0	0.0
B1-REF	3	1	blast	1000	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__aureus	k__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales	overclassification	3	0.0	0.0	0.0
B1-REF	3	1	blast	1000	k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__Ulvophyceae;g__Rhipiliopsis;s__profunda	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales	misclassification	2	0.0	0.0	0.0
B1-REF	3	1	blast	1000	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Cronobacter;s__dublinensis	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales	overclassification	3	0.0	0.0	0.0
B1-REF	3	1	blast	1000	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__moorei	k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales	misclassification	1	0.0	0.0	0.0
B1-REF	3	1	blast	1000	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Eubacterium;s__dolichum	k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales	misclassification	1	0.0	0.0	0.0
B1-REF	3	1	blast	1000	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae;g__Algoriphagus;s__vanfongensis	k__Bacteria;p__Thermi;c__Deinococci;o__Thermales	misclassification	1	0.0	0.0	0.0
B1-REF	3	1	blast	1000	k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Gomphosphaeriaceae;g__Synechocystis;s__aquatilis	k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Cercozoa	misclassification	2	0.0	0.0	0.0
B1-REF	3	1	blast	1000	No blast hit	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales	misclassification	0	0.0	0.0	0.0
B1-REF	3	1	blast	1000	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Colwellia;s__psychrerythraea	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Tremblayales	misclassification	2	0.0	0.0	0.0
B1-REF	3	1	blast	1000	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__viridiflava	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	overclassification	3	0.0	0.0	0.0
B1-REF	3	1	blast	1000	k__Bacteria;p__Aquificae;c__Aquificae;o__Aquificales;f__Aquificaceae;g__Hydrogenobacter;s__hydrogenophilus	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	misclassification	1	0.0	0.0	0.0
B1-REF	3	1	blast	1000	No blast hit	k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2	misclassification	0	0.0	0.0	0.0
B1-REF	3	1	blast	1000	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Providencia;s__stuartii	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	overclassification	3	0.0	0.0	0.0
B1-REF	3	1	blast	1000	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Vogesella;s__indigofera	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Procabacteriales	overclassification	3	0.0	0.0	0.0
B1-REF	3	1	blast	1000	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidithiobacillales;f__Acidithiobacillaceae;g__Acidithiobacillus;s__albertensis	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Nautiliales	misclassification	2	0.0	0.0	0.0
B1-REF	3	1	blast	1000	k__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__aeolicus	k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales	misclassification	2	0.0	0.0	0.0
B1-REF	3	1	blast	1000	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium;s__komagatae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	overclassification	3	0.0	0.0	0.0
B1-REF	3	1	blast	1000	No blast hit	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	misclassification	0	0.0	0.0	0.0
