Taxon	HMPMockV1.1.Even1	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2
Archaea;Euryarchaeota;Methanobacteria	0.00229660676351	0.00346508486521	0.0655060728745	0.0658256880734
Archaea;Euryarchaeota;Other	0.0	0.0	0.0	0.000114678899083
Bacteria;Actinobacteria;Actinobacteria	0.00287075845438	0.00463968990427	0.000161943319838	5.73394495413e-05
Bacteria;Bacteroidetes;Bacteroidia	0.00901418154676	0.00992541258002	0.0	0.000229357798165
Bacteria;Bacteroidetes;Other	0.000918642705403	0.000646032771481	0.0	0.0
Bacteria;Deinococcus-Thermus;Deinococci	0.0136073950738	0.0182063781054	0.000323886639676	0.000172018348624
Bacteria;Firmicutes;Bacilli	0.153642992479	0.169143125624	0.355708502024	0.327064220183
Bacteria;Firmicutes;Clostridia	0.00488028937245	0.00775239325777	0.00769230769231	0.00596330275229
Bacteria;Firmicutes;Other	0.00396164666705	0.00446349914841	0.0132793522267	0.0123279816514
Bacteria;Other;Other	0.0289372452202	0.0345333881482	0.0582186234818	0.0665137614679
Bacteria;Proteobacteria;Alphaproteobacteria	0.00355974048344	0.0042285781406	0.0417004048583	0.0422591743119
Bacteria;Proteobacteria;Betaproteobacteria	0.0051099500488	0.00651905796676	0.00080971659919	0.000516055045872
Bacteria;Proteobacteria;Epsilonproteobacteria	0.0028133432853	0.0031127033535	0.000485829959514	0.000516055045872
Bacteria;Proteobacteria;Gammaproteobacteria	0.763736579204	0.727961472955	0.451174089069	0.470871559633
Bacteria;Proteobacteria;Other	0.00344491014526	0.00340635461326	0.00226720647773	0.00298165137615
Unclassified;Other;Other	0.00120571855084	0.00199682856639	0.00267206477733	0.0045871559633
