Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.0458074096188	0.0444024116056	0.00379989635423	0.00335596918648
k__Bacteria;Other;Other	4.68644636319e-05	1.2541443771e-05	5.92261564244e-05	3.87174030578e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria	5.90145097587e-05	9.12105001528e-05	0.0141106317681	0.012520931596
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.000357558500302	0.000356861081848	0.0450428380097	0.0438128898531
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia	0.0	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Firmicutes;Other	1.73572087525e-05	2.28026250382e-05	2.15367841543e-05	8.29658636954e-06
k__Bacteria;p__Firmicutes;c__Bacilli	0.773582154707	0.785819503541	0.59506673038	0.592847789444
k__Bacteria;p__Firmicutes;c__Clostridia	0.0182944980252	0.0181930743867	0.0272669147884	0.0241264731626
k__Bacteria;p__NC10;c__12-24	8.67860437627e-07	0.0	2.69209801929e-06	2.76552878985e-06
k__Bacteria;p__Proteobacteria;Other	4.07894405685e-05	3.53440688092e-05	3.90354212797e-05	2.35069947137e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.0751697318051	0.071763281389	0.0102716999926	0.0111810328973
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.0013330336322	0.00138867986483	0.021068359099	0.0194734709737
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	1.04143252515e-05	1.2541443771e-05	1.48065391061e-05	6.91382197462e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.0015083414406	0.00164634952776	0.0247767241205	0.0248869935798
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.0831583871334	0.0755644789828	0.181941406487	0.201381658183
k__Bacteria;p__Tenericutes;c__Mollicutes	0.0	0.0	2.69209801929e-06	0.0
k__Bacteria;p__[Thermi];c__Deinococci	0.000613577329403	0.000688639276153	0.0765134638552	0.0663312080245
