#OTU ID	taxonomy	confidence	num hits
HM535599	Root;Ascomycota;Dothideomycetes;Capnodiales	0.60	5
EU819443	Root;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Thelephora;Thelephora_palmata	1.00	1
EU819445	Root;Basidiomycota;Tremellomycetes;Tremellales;Exidiaceae;Tremellodendron	1.00	2
EU819446	Root;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma	1.00	2
AY581090	Root;Ascomycota	1.00	2
HQ318271	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactifluus;Lactarius_volemus	1.00	1
JF514522	Root;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus;Agaricus_heterocystis	1.00	1
JF304629	Root;Ascomycota;Sordariomycetes	1.00	2
AY061682	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula_ilicis	1.00	1
EF493262	Root;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;Tricholoma_album	1.00	2
HM005149	Root;Basidiomycota;Agaricomycetes;Agaricales;Physalacriaceae;Protoxerula_flavo_olivacea;Protoxerula_flavo_olivacea	1.00	4
DQ782838	Root;Ascomycota	1.00	4
HM005141	Root;Basidiomycota;Agaricomycetes;Agaricales;Physalacriaceae;Paraxerula_americana;Paraxerula_americana	1.00	2
GU244499	Root;Incertae_sedis;Incertae_sedis;Mucorales;Cunninghamellaceae;Gongronella;Gongronella_butleri	1.00	2
AY877419	Root;Basidiomycota;Microbotryomycetes;Microbotryales;Microbotryaceae;Microbotryum;Microbotryum_majus	0.67	3
GU592434	Root;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Hypocrea;Hypocrea_lixii	0.80	5
AY789280	Root;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Mitrula	1.00	2
FM865575	Root;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus;Glomus_intraradices	0.80	5
EU819535	Root;Ascomycota;Pezizomycetes;Pezizales;Pezizaceae;Peziza;Peziza_depressa	0.67	3
AJ972815	Root;Ascomycota;Eurotiomycetes;Incertae_sedis;Incertae_sedis;Sarcinomyces	1.00	2
FJ664837	Root;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Verrucaria;Verrucaria_caerulea	1.00	1
FJ224111	Root;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Podospora	1.00	2
JF714648	Root;Basidiomycota;Agaricomycetes;Russulales;Auriscalpiaceae;Artomyces	1.00	2
AB374292	Root;Basidiomycota;Dacrymycetes;Dacrymycetales;Dacrymycetaceae;Calocera;Calocera_sp_KRCF731	1.00	1
GQ913359	Root;Basidiomycota;Agaricomycetes;Agaricales;Physalacriaceae	0.67	3
HM562114	Root;Basidiomycota;Agaricomycetes;Agaricales;Pluteaceae;Pluteus;Pluteus_sp_I_AJ_2010	1.00	1
GU973789	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium	1.00	2
GQ913350	Root;Basidiomycota;Agaricomycetes;Agaricales;Physalacriaceae	1.00	2
EU837241	Root;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber;Tuber_pacificum	1.00	3
AB509799	Unassigned	1.00	1
HQ833452	Root;Ascomycota;Leotiomycetes;Helotiales	1.00	2
AB509795	Unassigned	1.00	1
DQ102433	Root;Basidiomycota;Agaricomycetes	1.00	2
DQ974733	Root;Ascomycota	1.00	5
HQ897794	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium	0.67	3
EU860057	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae	1.00	2
DQ974736	Root;Basidiomycota;Agaricomycetes;Hysterangiales;Hysterangiaceae;Hysterangium;Hysterangium_sp_src642	1.00	1
JN000305	Root;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae	1.00	2
JF908220	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe;Inocybe_fuscidula	0.75	4
JF908224	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe;Inocybe_griseovelata	0.67	3
GQ181170	Root;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Cryptococcus	1.00	2
FJ797882	Root;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber;Tuber_huidongense	1.00	2
AJ890439	Root;Ascomycota;Sordariomycetes;Hypocreales;Incertae_sedis;Acremonium;Acremonium_sp_CBS_118526	1.00	1
GU234147	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius	1.00	4
U33090	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Lentinula	1.00	2
GU234141	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Gymnopus;Gymnopus_alkalivirens	1.00	2
EU520097	Root;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria	0.80	5
GU258285	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius	1.00	2
GU234149	Root;Basidiomycota;Agaricomycetes;Agaricales	1.00	2
AF453289	Root;Basidiomycota;Tremellomycetes;Tremellales;Incertae_sedis;Derxomyces;Derxomyces_anomala	1.00	1
AB180324	Root;Basidiomycota;Exobasidiomycetes;Exobasidiales;Exobasidiaceae;Exobasidium;Exobasidium_japonicum	0.75	4
JN182863	Root;Basidiomycota;Agaricomycetes	1.00	2
FJ000402	Root;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae	1.00	2
DQ179127	Root;Basidiomycota;Agaricomycetes;Boletales;Rhizopogonaceae;Rhizopogon;Rhizopogon_roseolus	1.00	2
GU138704	Root;Ascomycota;Leotiomycetes;Rhytismatales;Rhytismataceae	1.00	2
