dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
B1-REF	3	0	blast	1e-10	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Pseudanabaena;s__galeata	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Synechococcales	overclassification	3	0.0	0.0	0.0
B1-REF	3	0	blast	1e-10	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodovulum;s__imhoffii	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	overclassification	3	0.0	0.0	0.0
B1-REF	3	0	blast	1e-10	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae;g__Nitrosovibrio;s__tenuis	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales	overclassification	3	0.0	0.0	0.0
B1-REF	3	0	blast	1e-10	k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Desulfurococcales;f__Pyrodictiaceae;g__Hyperthermus;s__butylicus	k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Thermoproteales	overclassification	3	0.0	0.0	0.0
B1-REF	3	0	blast	1e-10	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomicrobium;s__buryatense	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	overclassification	3	0.0	0.0	0.0
B1-REF	3	0	blast	1e-10	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Aeromonas;s__sharmana	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	overclassification	3	0.0	0.0	0.0
B1-REF	3	0	blast	1e-10	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__Cenarchaeum;s__symbiosum	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales	overclassification	3	0.0	0.0	0.0
B1-REF	3	0	blast	1e-10	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix;s__eikelboomii	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	misclassification	2	0.0	0.0	0.0
B1-REF	3	0	blast	1e-10	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Ochrobactrum;s__intermedium	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales	overclassification	3	0.0	0.0	0.0
B1-REF	3	0	blast	1e-10	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__muralis	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	overclassification	3	0.0	0.0	0.0
