Taxon	MockMiSeq.even
No blast hit;Other;Other;Other	8.42243568418e-06
None;Other;Other;Other	0.323097266498
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0479741936571
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.172756789536
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	4.6323396263e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	1.26336535263e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.00422806271346
k__Bacteria;p__Firmicutes;c__Clostridia;o__	0.000168448713684
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.345151414338
k__Bacteria;p__Firmicutes;c__Clostridia;o__Coriobacteriales	0.00268254576541
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales	0.000400065694998
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	2.94785248946e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__	8.42243568418e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	1.26336535263e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	8.42243568418e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.102741081693
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.000627471458471
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales	8.42243568418e-06
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	3.79009605788e-05
