dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
B1-REF	6	0	naive-bayes	0.001:[4,4]:0.92	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter;s__ramosus	underclassification	5	[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0, 0.84554973821989532, 0.74607329842931935, 0.63874345549738221, 0.3900523560209424, 0.17015706806282724, 0.078534031413612565]	[0, 0.91631205673758864, 0.85457271364317833, 0.77955271565495199, 0.56120527306967982, 0.29082774049217003, 0.14563106796116507]
B1-REF	6	0	naive-bayes	0.001:[4,4]:0.92	k__Bacteria	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomicrobium;s__buryatense	underclassification	1	[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0, 0.84554973821989532, 0.74607329842931935, 0.63874345549738221, 0.3900523560209424, 0.17015706806282724, 0.078534031413612565]	[0, 0.91631205673758864, 0.85457271364317833, 0.77955271565495199, 0.56120527306967982, 0.29082774049217003, 0.14563106796116507]
B1-REF	6	0	naive-bayes	0.001:[4,4]:0.92	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus Nitrososphaera;s__SCA1170	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus Nitrososphaera;s__SCA1170	match	7	[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0, 0.84554973821989532, 0.74607329842931935, 0.63874345549738221, 0.3900523560209424, 0.17015706806282724, 0.078534031413612565]	[0, 0.91631205673758864, 0.85457271364317833, 0.77955271565495199, 0.56120527306967982, 0.29082774049217003, 0.14563106796116507]
B1-REF	6	0	naive-bayes	0.001:[4,4]:0.92	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__aureus	underclassification	6	[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0, 0.84554973821989532, 0.74607329842931935, 0.63874345549738221, 0.3900523560209424, 0.17015706806282724, 0.078534031413612565]	[0, 0.91631205673758864, 0.85457271364317833, 0.77955271565495199, 0.56120527306967982, 0.29082774049217003, 0.14563106796116507]
B1-REF	6	0	naive-bayes	0.001:[4,4]:0.92	k__Bacteria;p__Firmicutes;c__Bacilli	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__acidilactici	underclassification	3	[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0, 0.84554973821989532, 0.74607329842931935, 0.63874345549738221, 0.3900523560209424, 0.17015706806282724, 0.078534031413612565]	[0, 0.91631205673758864, 0.85457271364317833, 0.77955271565495199, 0.56120527306967982, 0.29082774049217003, 0.14563106796116507]
B1-REF	6	0	naive-bayes	0.001:[4,4]:0.92	k__Bacteria	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacteraceae;g__Cystobacter;s__fuscus	underclassification	1	[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0, 0.84554973821989532, 0.74607329842931935, 0.63874345549738221, 0.3900523560209424, 0.17015706806282724, 0.078534031413612565]	[0, 0.91631205673758864, 0.85457271364317833, 0.77955271565495199, 0.56120527306967982, 0.29082774049217003, 0.14563106796116507]
B1-REF	6	0	naive-bayes	0.001:[4,4]:0.92	k__Bacteria	k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Spirulinaceae;g__Spirulina;s__subsalsa	underclassification	1	[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0, 0.84554973821989532, 0.74607329842931935, 0.63874345549738221, 0.3900523560209424, 0.17015706806282724, 0.078534031413612565]	[0, 0.91631205673758864, 0.85457271364317833, 0.77955271565495199, 0.56120527306967982, 0.29082774049217003, 0.14563106796116507]
B1-REF	6	0	naive-bayes	0.001:[4,4]:0.92	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Afipia;s__broomeae	underclassification	5	[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0, 0.84554973821989532, 0.74607329842931935, 0.63874345549738221, 0.3900523560209424, 0.17015706806282724, 0.078534031413612565]	[0, 0.91631205673758864, 0.85457271364317833, 0.77955271565495199, 0.56120527306967982, 0.29082774049217003, 0.14563106796116507]
B1-REF	6	0	naive-bayes	0.001:[4,4]:0.92	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__Rickettsia endosymbiont of Deronectes platynotus	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__Rickettsia endosymbiont of Deronectes platynotus	match	7	[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0, 0.84554973821989532, 0.74607329842931935, 0.63874345549738221, 0.3900523560209424, 0.17015706806282724, 0.078534031413612565]	[0, 0.91631205673758864, 0.85457271364317833, 0.77955271565495199, 0.56120527306967982, 0.29082774049217003, 0.14563106796116507]
B1-REF	6	0	naive-bayes	0.001:[4,4]:0.92	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Tetrathiobacter;s__kashmirensis	underclassification	4	[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0, 0.84554973821989532, 0.74607329842931935, 0.63874345549738221, 0.3900523560209424, 0.17015706806282724, 0.078534031413612565]	[0, 0.91631205673758864, 0.85457271364317833, 0.77955271565495199, 0.56120527306967982, 0.29082774049217003, 0.14563106796116507]
