Taxon	MockHiSeq.even
Unassigned;Other;Other	0.0011364184049
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0404849056747
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.000766067764021
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.343888326599
k__Bacteria;p__Bacteroidetes;c__Cytophagia	5.32696127299e-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	1.52198893514e-05
k__Bacteria;p__Firmicutes;c__Bacilli	0.0906801007557
k__Bacteria;p__Firmicutes;c__Clostridia	0.376286397731
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00388107178461
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	5.07329645047e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.000172492079316
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	2.79031304776e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	7.10261503066e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.123621014609
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0189107125191
