Taxon	Mock.2	Mock.3	Mock.1
Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Other	0.0644218167154	0.0651290787577	0.0710137544575
Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium	0.000470477534698	0.000655222120299	0.00054338597385
Root;Other;Other;Other;Other	0.000840138454817	0.00163805530075	0.00132450331126
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Galactomyces	0.104513223779	0.0935657187787	0.0988622856173
Root;Saccharomycetes;Saccharomycetales;Incertae_sedis;Candida	0.157946029506	0.167998951645	0.157955510273
Root;Saccharomycetes;Saccharomycetales;Other;Other	0.0800147864368	0.0602804350675	0.0716590253014
Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia	0.056860570622	0.0572664133141	0.0623875021226
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Kluyveromyces	0.0656988271667	0.0473725592976	0.065579894719
Root;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium	0.0812245858117	0.12331280304	0.0939718118526
Root;Sordariomycetes;Hypocreales;Other;Other	0.00591457472191	0.00832132092779	0.00604516895908
Root;Sordariomycetes;Microascales;Microascaceae;Scopulariopsis	0.0112242497564	0.0107456427729	0.01402615045
Root;Sordariomycetes;Other;Other;Other	0.0	0.0	6.79232467312e-05
Unassigned;Other;Other;Other;Other	0.370870719495	0.363713798978	0.356563083715
