Taxon	Even4	Even1	Even3
k__Bacteria;Other;Other;Other	0.00134118607499	0.0016300062897	0.00146982188431
k__Bacteria;p__Actinobacteria;Other;Other	1.94374793477e-05	4.42936491766e-05	2.67240342602e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	6.80311777169e-05	4.42936491766e-05	8.01721027806e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.0	3.54349193413e-05	5.34480685204e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.134876669194	0.128274408015	0.138336963348
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.0595758742006	0.0120212963865	0.0122663317254
k__Bacteria;p__Bacteroidetes;Other;Other	9.71873967384e-05	0.000203750786212	0.000213792274082
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.177804342333	0.171726477858	0.170365718409
k__Bacteria;p__Firmicutes;Other;Other	0.000563686901083	0.000673263467484	0.000774996993546
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.0	8.85872983532e-06	5.34480685204e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0408284253698	0.0383405827272	0.0481032616684
k__Bacteria;p__Firmicutes;c__Clostridia;Other	6.80311777169e-05	7.08698386825e-05	8.01721027806e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.340107294886	0.38300718443	0.34551503895
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.108257041227	0.14311278049	0.151525274255
k__Bacteria;p__Proteobacteria;Other;Other	0.000242968491846	0.00028347935473	0.000267240342602
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	1.94374793477e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.000612280599452	0.000664404737649	0.000628014805115
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.135294575	0.119743451184	0.129985702642
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	3.88749586954e-05	8.85872983532e-06	2.67240342602e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	0.000184656053803	7.97285685178e-05	0.000187068239821
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.0	2.65761895059e-05	4.00860513903e-05
