dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	3	1	sortmerna	1.0:0.8:5:0.8:1.0	47778	k__Archaea; p__Crenarchaeota	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales	underclassification	2
B1-REF	3	1	sortmerna	1.0:0.8:5:0.8:1.0	136092	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales	match	3
B1-REF	3	1	sortmerna	1.0:0.8:5:0.8:1.0	194772	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	overclassification	3
B1-REF	3	1	sortmerna	1.0:0.8:5:0.8:1.0	570232	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales	misclassification	1
B1-REF	3	1	sortmerna	1.0:0.8:5:0.8:1.0	656307	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales	overclassification	3
B1-REF	3	1	sortmerna	1.0:0.8:5:0.8:1.0	1136256	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales	match	3
B1-REF	3	1	sortmerna	1.0:0.8:5:0.8:1.0	1148212	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__planctomycete	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales	overclassification	3
B1-REF	3	1	sortmerna	1.0:0.8:5:0.8:1.0	2140546	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	k__Bacteria; p__Firmicutes; c__Bacilli; o__Haloplasmatales	misclassification	2
B1-REF	3	1	sortmerna	1.0:0.8:5:0.8:1.0	4297688	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales	overclassification	3
B1-REF	3	1	sortmerna	1.0:0.8:5:0.8:1.0	249636	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales	overclassification	3
B1-REF	3	1	sortmerna	1.0:0.8:5:0.8:1.0	953	k__Archaea; p__Crenarchaeota; c__Thermoprotei	k__Archaea; p__Crenarchaeota; c__Thermoprotei; o__Sulfolobales	match	3
B1-REF	3	1	sortmerna	1.0:0.8:5:0.8:1.0	3191082	k__Bacteria	k__Bacteria; p__Thermi; c__Deinococci; o__Thermales	underclassification	1
B1-REF	3	1	sortmerna	1.0:0.8:5:0.8:1.0	369386	k__Bacteria	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Chlorophyta	underclassification	1
B1-REF	3	1	sortmerna	1.0:0.8:5:0.8:1.0	4361424	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Procabacteriales	overclassification	3
B1-REF	3	1	sortmerna	1.0:0.8:5:0.8:1.0	776622	k__Bacteria	k__Bacteria; p__Firmicutes; c__Clostridia; o__Thermoanaerobacterales	underclassification	1
B1-REF	3	1	sortmerna	1.0:0.8:5:0.8:1.0	348517	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales	overclassification	3
B1-REF	3	1	sortmerna	1.0:0.8:5:0.8:1.0	467541	k__Archaea; p__Euryarchaeota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus; s__bourgensis	k__Archaea; p__Euryarchaeota; c__Methanomicrobia; o__Methanosarcinales	overclassification	3
B1-REF	3	1	sortmerna	1.0:0.8:5:0.8:1.0	4405546	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales	overclassification	3
B1-REF	3	1	sortmerna	1.0:0.8:5:0.8:1.0	4459671	Unassigned	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales	underclassification	0
B1-REF	3	1	sortmerna	1.0:0.8:5:0.8:1.0	2267861	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales	match	3
