Taxon	Even4	Even3	Even1
None;Other;Other;Other	0.159403814576	0.167185475144	0.146515603823
k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725	0.0	1.33598749516e-05	8.85825899778e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	1.94323801751e-05	4.00796248547e-05	3.54330359911e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.134219449869	0.137513192877	0.127576646086
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.15980217837	0.152022017074	0.153673077093
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	2.91485702626e-05	1.33598749516e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.0	5.34394998063e-05	8.85825899778e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.000349782843152	0.000267197499031	0.000177165179956
k__Bacteria;p__Firmicutes;c__Clostridia;o__	7.77295207003e-05	5.34394998063e-05	8.85825899778e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.314843423597	0.321972986333	0.358024253913
k__Bacteria;p__Firmicutes;c__Clostridia;o__Coriobacteriales	0.0597351366582	0.0123445244553	0.012091523532
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.0672749001661	0.108161547608	0.104731196131
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	0.0	1.33598749516e-05	8.85825899778e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	0.0	0.0	1.77165179956e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	1.94323801751e-05	0.0	1.77165179956e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__	1.94323801751e-05	1.33598749516e-05	3.54330359911e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	9.71619008754e-06	0.0	3.54330359911e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	7.77295207003e-05	2.67197499031e-05	3.54330359911e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales	0.0	1.33598749516e-05	8.85825899778e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.103768910135	0.100025383762	0.0967321882557
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	1.94323801751e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	3.88647603502e-05	2.67197499031e-05	2.65747769933e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	0.000291485702626	0.000240477749128	0.000150590402962
