Taxon	EUK.Mock.1
Root;Other;Other;Other	0.00309498499544
Root;k__Bacteria;Other;Other	0.000244588479883
Root;k__Bacteria;p__Fusobacteria;c__Fusobacteria	3.7628996905e-05
Root;k__Bacteria;p__Proteobacteria;Other	0.00178737735299
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.0230571678535
Root;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.00730002539957
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.249771874206
Root;k__Eukaryota;Other;Other	0.0136499186273
Root;k__Eukaryota;p__Fungi;Other	0.0204231380702
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota	0.0157759569524
Root;k__Eukaryota;p__Fungi;c__Dikarya	0.449563033273
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis	0.205482544849
Root;k__Eukaryota;p__Metazoa;c__Chordata	0.00892747951571
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta	0.000884281427268
