	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected
blast_100.0	0.0	0.592446759678	0.0	0.0	8.4224358421e-06	0.000206349674237	0.138165846181	0.138603812837	0.139075469235	0.140359890677	0.154349556348	0.157773276454	0.163134156767	0.198251502352	0.207377211416	0.248895608121	0.355532066318	0.138157423746	0.138544855787	0.139041779492	0.141046319185	0.151448027255	0.158190187021	0.41836764774	0.197704044033	0.440114376677	0.450638210064	0.399109748548	0.0876775554723	0.0943312796631	0.602947376395
blast_0.0001	0.592446759678	0.0	0.592446759678	0.592446759678	0.592446759678	0.592518350382	0.721874328837	0.722312295493	0.722813430416	0.723280875596	0.727045704347	0.727761611381	0.729648236974	0.730785265791	0.731686466409	0.733766808023	0.780170217425	0.721874328837	0.722312295493	0.722775529455	0.724022049937	0.724767435495	0.727753188945	0.496494161146	0.730797899445	0.526035854308	0.532546397092	0.759307844236	0.66029790155	0.663650030953	0.663850637315
blast_1e-06	0.0	0.592446759678	0.0	0.0	8.4224358421e-06	0.000206349674237	0.138165846181	0.138603812837	0.139075469235	0.140359890677	0.154349556348	0.157773276454	0.163134156767	0.198251502352	0.207377211416	0.248895608121	0.355532066318	0.138157423746	0.138544855787	0.139041779492	0.141046319185	0.151448027255	0.158190187021	0.41836764774	0.197704044033	0.440114376677	0.450638210064	0.399109748548	0.0876775554723	0.0943312796631	0.602947376395
blast_1.0	0.0	0.592446759678	0.0	0.0	8.4224358421e-06	0.000206349674237	0.138165846181	0.138603812837	0.139075469235	0.140359890677	0.154349556348	0.157773276454	0.163134156767	0.198251502352	0.207377211416	0.248895608121	0.355532066318	0.138157423746	0.138544855787	0.139041779492	0.141046319185	0.151448027255	0.158190187021	0.41836764774	0.197704044033	0.440114376677	0.450638210064	0.399109748548	0.0876775554723	0.0943312796631	0.602947376395
blast_1e-10	8.4224358421e-06	0.592446759678	8.4224358421e-06	8.4224358421e-06	0.0	0.000197927238395	0.138174268617	0.138612235273	0.139083891671	0.140368313113	0.154357978784	0.15778169889	0.163142579202	0.198259924788	0.207377211415	0.248895608121	0.355532066318	0.138165846182	0.138553278223	0.139050201928	0.141054741621	0.151456449691	0.158198609456	0.418376070176	0.197712466468	0.440114376676	0.450638210064	0.399109748548	0.0876775554725	0.0943228572273	0.602947376395
blast_1e-30	0.000206349674237	0.592518350382	0.000206349674237	0.000206349674237	0.000197927238395	0.0	0.138254281756	0.138683825976	0.139155482374	0.140439903816	0.154429569487	0.157844867157	0.163214169906	0.19831467062	0.207377211416	0.248895608121	0.355532066319	0.13824585932	0.138624868926	0.139121792631	0.141126332324	0.151528040394	0.158261777724	0.41846450575	0.197758789865	0.440114376677	0.450638210064	0.399109748548	0.0876901891258	0.0941501972959	0.602947376395
mothur_0.0	0.138165846181	0.721874328837	0.138165846181	0.138165846181	0.138174268617	0.138254281756	0.0	0.000909623053879	0.00184451341493	0.00491028000403	0.0203865055736	0.0382547028774	0.051722177537	0.0882671259699	0.0984751180194	0.18293530306	0.293597685515	8.422435687e-06	0.000896989400376	0.00205928552488	0.00593360593959	0.0167353797046	0.0255999932618	0.356281663094	0.0882208025743	0.373572923554	0.384433654369	0.337006919031	0.154501160191	0.154113728149	0.527814813472
mothur_0.1	0.138603812837	0.722312295493	0.138603812837	0.138603812837	0.138612235273	0.138683825976	0.000909623053879	0.0	0.000943312796738	0.00400907938583	0.0194853049554	0.0373535022592	0.0508209769188	0.0873659253517	0.0975739174012	0.182034102442	0.292696484897	0.000909623053876	0.000206349674257	0.00115808490669	0.00503240532139	0.0158341790864	0.0246987926436	0.355805795478	0.0873196019561	0.372979141838	0.383532453751	0.336105718413	0.1540547711	0.153983180396	0.527814813472
mothur_0.2	0.139075469235	0.722813430416	0.139075469235	0.139075469235	0.139083891671	0.139155482374	0.00184451341493	0.000943312796738	0.0	0.00306997780694	0.0185462033765	0.036422823116	0.0498902977756	0.086422612555	0.096643238258	0.181090789645	0.2917531721	0.00184451341493	0.000981213757293	0.000345319863081	0.00410172617818	0.0149034999432	0.0237554798469	0.355355195169	0.0863889228129	0.37238957134	0.382605985825	0.335162405616	0.153583114701	0.153966335525	0.528016951959
mothur_0.3	0.140359890677	0.723280875596	0.140359890677	0.140359890677	0.140368313113	0.140439903816	0.00491028000403	0.00400907938583	0.00306997780694	0.0	0.0154972816587	0.0333781126162	0.0468455872758	0.083382113273	0.0935943165403	0.178046079146	0.2887084616	0.00491028000403	0.00403013547502	0.00287205056836	0.00142760284845	0.0118377333541	0.0207191917827	0.353135883366	0.0833400010951	0.369669124614	0.379607598722	0.332134539987	0.151629109622	0.151982851921	0.528118021202
mothur_0.4	0.154349556348	0.727045704347	0.154349556348	0.154349556348	0.154357978784	0.154429569487	0.0203865055736	0.0194853049554	0.0185462033765	0.0154972816587	0.0	0.0178934646109	0.0313862065776	0.0678974652677	0.0781559919313	0.162607754537	0.273270136991	0.0203865055736	0.0195063610446	0.0183398537022	0.0144697445053	0.00395012233583	0.00523454377745	0.341331839755	0.0678553530899	0.357742955686	0.36419454142	0.316696215378	0.145834473872	0.146301919052	0.528379882424
mothur_0.5	0.157773276454	0.727761611381	0.157773276454	0.157773276454	0.15778169889	0.157844867157	0.0382547028774	0.0373535022592	0.036422823116	0.0333781126162	0.0178934646109	0.0	0.0137622599085	0.0500882250137	0.0602877946274	0.144769035758	0.255418784559	0.0382547028774	0.0373745583484	0.0362080510061	0.0323337305914	0.0215403792621	0.0140149329785	0.343066861506	0.0499913670038	0.340544342018	0.346385301166	0.298941720956	0.130686723294	0.131419475198	0.528632555533
mothur_0.6	0.163134156767	0.729648236974	0.163134156767	0.163134156767	0.163142579202	0.163214169906	0.051722177537	0.0508209769188	0.0498902977756	0.0468455872758	0.0313862065776	0.0137622599085	0.0	0.0365533708686	0.0467992638787	0.131288927445	0.24193025381	0.051722177537	0.050842033008	0.0496755256657	0.045801205251	0.035024698793	0.026471715356	0.34711805307	0.0365154699086	0.328504470207	0.333541086747	0.285461612643	0.127587266962	0.128871688404	0.535868194556
mothur_0.7	0.198251502352	0.730785265791	0.198251502352	0.198251502352	0.198259924788	0.19831467062	0.0882671259699	0.0873659253517	0.086422612555	0.083382113273	0.0678974652677	0.0500882250137	0.0365533708686	0.0	0.010540678259	0.0954177738663	0.206442321055	0.0882671259699	0.0873869814409	0.0862078404451	0.0823461536839	0.0715528023546	0.0627724131542	0.38027297114	0.00171396566179	0.358248301827	0.362362661659	0.250100016424	0.161786567058	0.163260493302	0.558779232619
mothur_0.8	0.207377211416	0.731686466409	0.207377211416	0.207377211416	0.207377211415	0.207377211416	0.0984751180194	0.0975739174012	0.096643238258	0.0935943165403	0.0781559919313	0.0602877946274	0.0467992638787	0.010540678259	0.0	0.0856266923832	0.196318553363	0.0984751180194	0.0975865510547	0.0964284661481	0.0925499345155	0.0818071178003	0.0729551378966	0.382180652823	0.0106417474867	0.350887093038	0.354395037501	0.240014149692	0.170318494405	0.170899642467	0.559564816284
mothur_0.9	0.248895608121	0.733766808023	0.248895608121	0.248895608121	0.248895608121	0.248895608121	0.18293530306	0.182034102442	0.181090789645	0.178046079146	0.162607754537	0.144769035758	0.131288927445	0.0954177738663	0.0856266923832	0.0	0.111555160637	0.18293530306	0.182055158531	0.180876017536	0.177010119556	0.166267302841	0.157419534155	0.342814188436	0.0959904994924	0.295075822978	0.290203443934	0.155364459848	0.212527530836	0.2128728507	0.582751497738
mothur_1.0	0.355532066318	0.780170217425	0.355532066318	0.355532066318	0.355532066318	0.355532066319	0.293597685515	0.292696484897	0.2917531721	0.2887084616	0.273270136991	0.255418784559	0.24193025381	0.206442321055	0.196318553363	0.111555160637	0.0	0.293597685515	0.29270911855	0.29153839999	0.287672502011	0.276929685296	0.268044015649	0.402533468654	0.206480222016	0.350327001066	0.343833303153	0.103191682002	0.304820581064	0.305073254134	0.63215186571
rdp_0.0	0.138157423746	0.721874328837	0.138157423746	0.138157423746	0.138165846182	0.13824585932	8.422435687e-06	0.000909623053876	0.00184451341493	0.00491028000403	0.0203865055736	0.0382547028774	0.051722177537	0.0882671259699	0.0984751180194	0.18293530306	0.293597685515	0.0	0.000888566964689	0.00205928552488	0.00593360593958	0.0167353797046	0.0255999932618	0.35629008553	0.0882208025743	0.373572923554	0.384433654369	0.337006919031	0.154501160191	0.154113728149	0.527814813472
rdp_0.1	0.138544855787	0.722312295493	0.138544855787	0.138544855787	0.138553278223	0.138624868926	0.000896989400376	0.000206349674257	0.000981213757293	0.00403013547502	0.0195063610446	0.0373745583484	0.050842033008	0.0873869814409	0.0975865510547	0.182055158531	0.29270911855	0.000888566964689	0.0	0.00117914099587	0.00505346141058	0.0158552351756	0.0247198487328	0.355835274003	0.0873406580452	0.372945452095	0.38355350984	0.336126774502	0.154042137446	0.153894744821	0.527879130263
rdp_0.2	0.139041779492	0.722775529455	0.139041779492	0.139041779492	0.139050201928	0.139121792631	0.00205928552488	0.00115808490669	0.000345319863081	0.00287205056836	0.0183398537022	0.0362080510061	0.0496755256657	0.0862078404451	0.0964284661481	0.180876017536	0.29153839999	0.00205928552488	0.00117914099587	0.0	0.00389537650392	0.0146971502689	0.0235407077369	0.355329927862	0.0861741507029	0.372179010448	0.382391213715	0.334956055942	0.153385187463	0.153713662454	0.527957229224
rdp_0.3	0.141046319185	0.724022049937	0.141046319185	0.141046319185	0.141054741621	0.141126332324	0.00593360593959	0.00503240532139	0.00410172617818	0.00142760284845	0.0144697445053	0.0323337305914	0.045801205251	0.0823461536839	0.0925499345155	0.177010119556	0.287672502011	0.00593360593958	0.00505346141058	0.00389537650392	0.0	0.011681918294	0.0196790209757	0.352575791393	0.0822956190704	0.369041653156	0.378550583043	0.331090157963	0.1517891359	0.152104977239	0.528136397428
rdp_0.4	0.151448027255	0.724767435495	0.151448027255	0.151448027255	0.151456449691	0.151528040394	0.0167353797046	0.0158341790864	0.0149034999432	0.0118377333541	0.00395012233583	0.0215403792621	0.035024698793	0.0715528023546	0.0818071178003	0.166267302841	0.276929685296	0.0167353797046	0.0158552351756	0.0146971502689	0.011681918294	0.0	0.0089025145178	0.342110915055	0.0715064789589	0.358500974897	0.367845667289	0.320423143169	0.143055070096	0.143400389959	0.528288001293
rdp_0.5	0.158190187021	0.727753188945	0.158190187021	0.158190187021	0.158198609456	0.158261777724	0.0255999932618	0.0246987926436	0.0237554798469	0.0207191917827	0.00523454377745	0.0140149329785	0.026471715356	0.0627724131542	0.0729551378966	0.157419534155	0.268044015649	0.0255999932618	0.0247198487328	0.0235407077369	0.0196790209757	0.0089025145178	0.0	0.343003693238	0.0626502878373	0.35314851702	0.359035799563	0.311592219354	0.144137353082	0.144988019085	0.528577426855
rdp_0.6	0.41836764774	0.496494161146	0.41836764774	0.41836764774	0.418376070176	0.41846450575	0.356281663094	0.355805795478	0.355355195169	0.353135883366	0.341331839755	0.343066861506	0.34711805307	0.38027297114	0.382180652823	0.342814188436	0.402533468654	0.35629008553	0.355835274003	0.355329927862	0.352575791393	0.342110915055	0.343003693238	0.0	0.38076147241	0.0654549589197	0.0797099313153	0.38919233053	0.408871351506	0.41196659662	0.473272883882
rdp_0.7	0.197704044033	0.730797899445	0.197704044033	0.197704044033	0.197712466468	0.197758789865	0.0882208025743	0.0873196019561	0.0863889228129	0.0833400010951	0.0678553530899	0.0499913670038	0.0365154699086	0.00171396566179	0.0106417474867	0.0959904994924	0.206480222016	0.0882208025743	0.0873406580452	0.0861741507029	0.0822956190704	0.0715064789589	0.0626502878373	0.38076147241	0.0	0.359515878397	0.363668139189	0.250133706166	0.160733762597	0.162068718653	0.558682757431
rdp_0.8	0.440114376677	0.526035854308	0.440114376677	0.440114376677	0.440114376676	0.440114376677	0.373572923554	0.372979141838	0.37238957134	0.369669124614	0.357742955686	0.340544342018	0.328504470207	0.358248301827	0.350887093038	0.295075822978	0.350327001066	0.373572923554	0.372945452095	0.372179010448	0.369041653156	0.358500974897	0.35314851702	0.0654549589197	0.359515878397	0.0	0.0143728864952	0.336505784107	0.40523285929	0.406096158948	0.474857833383
rdp_0.9	0.450638210064	0.532546397092	0.450638210064	0.450638210064	0.450638210064	0.450638210064	0.384433654369	0.383532453751	0.382605985825	0.379607598722	0.36419454142	0.346385301166	0.333541086747	0.362362661659	0.354395037501	0.290203443934	0.343833303153	0.384433654369	0.38355350984	0.382391213715	0.378550583043	0.367845667289	0.359035799563	0.0797099313153	0.363668139189	0.0143728864952	0.0	0.329898383313	0.415516653261	0.415954619917	0.475850149592
rdp_1.0	0.399109748548	0.759307844236	0.399109748548	0.399109748548	0.399109748548	0.399109748548	0.337006919031	0.336105718413	0.335162405616	0.332134539987	0.316696215378	0.298941720956	0.285461612643	0.250100016424	0.240014149692	0.155364459848	0.103191682002	0.337006919031	0.336126774502	0.334956055942	0.331090157963	0.320423143169	0.311592219354	0.38919233053	0.250133706166	0.336505784107	0.329898383313	0.0	0.354445572115	0.354689822749	0.610200985461
rtax_single	0.0876775554723	0.66029790155	0.0876775554723	0.0876775554723	0.0876775554725	0.0876901891258	0.154501160191	0.1540547711	0.153583114701	0.151629109622	0.145834473872	0.130686723294	0.127587266962	0.161786567058	0.170318494405	0.212527530836	0.304820581064	0.154501160191	0.154042137446	0.153385187463	0.1517891359	0.143055070096	0.144137353082	0.408871351506	0.160733762597	0.40523285929	0.415516653261	0.354445572115	0.0	0.0083255776743	0.603080604034
rtax_paired	0.0943312796631	0.663650030953	0.0943312796631	0.0943312796631	0.0943228572273	0.0941501972959	0.154113728149	0.153983180396	0.153966335525	0.151982851921	0.146301919052	0.131419475198	0.128871688404	0.163260493302	0.170899642467	0.2128728507	0.305073254134	0.154113728149	0.153894744821	0.153713662454	0.152104977239	0.143400389959	0.144988019085	0.41196659662	0.162068718653	0.406096158948	0.415954619917	0.354689822749	0.0083255776743	0.0	0.601431337743
Expected	0.602947376395	0.663850637315	0.602947376395	0.602947376395	0.602947376395	0.602947376395	0.527814813472	0.527814813472	0.528016951959	0.528118021202	0.528379882424	0.528632555533	0.535868194556	0.558779232619	0.559564816284	0.582751497738	0.63215186571	0.527814813472	0.527879130263	0.527957229224	0.528136397428	0.528288001293	0.528577426855	0.473272883882	0.558682757431	0.474857833383	0.475850149592	0.610200985461	0.603080604034	0.601431337743	0.0
