Feature ID	Taxon	Confidence
afeae9e57f2e2a918902b146c376fdc0	k__Fungi	1.0000000000000044
aeac8ff8687765baa1f657ec90e41c22	Unassigned	1.5543122344752192e-15
0b1cf6e8ccdb11ef25978ed07ee1abb5	Unassigned	4.884981308350689e-15
694399cfbbeef3655448055f1e613c88	Unassigned	1.887379141862766e-15
1a3049e10759741eccdf6185d1057395	Unassigned	8.659739592076221e-15
59898df56079ef7b63a1509c1d0c3e4a	Unassigned	1.887379141862766e-14
8f3ab3b1531d5b4a8e0c534d9f1765fc	Unassigned	9.992007221626409e-16
743c3a774f91d277135d9d767ae5200e	Unassigned	6.328271240363392e-15
ab630feaee48241a99ebb4a7e7184d08	Unassigned	9.325873406851315e-15
ed96319b4f652c78621c5d910af6fc17	Unassigned	6.439293542825908e-15
f8d7f27f6a7f99a86537aa25726c2f81	k__Fungi	1.0000000000000013
9cb6db5283b6780d4b270e3a3790b06f	Unassigned	3.552713678800501e-15
408a00c2b888db28461e4501a5023a40	k__Fungi	1.0000000000000109
9e27ed29df06fe4435925f6771eb30e9	k__Fungi	1.0000000000000022
7e45c5f298158a17366a3d19b6d4e7d6	Unassigned	4.3298697960381105e-15
62cca9a998881d45db798899e100bb1f	Unassigned	7.993605777301127e-15
28c48e3027903e1e8c370945761f2000	k__Fungi	1.0000000000000002
b1df45f194d3bed7bb8cfc61a84dff8c	Unassigned	4.551914400963142e-15
edbf2d73649788586a25d84fef8c5404	k__Fungi	1.0000000000000056
f330cace0d1eab2c0c6952a0d9f90d15	Unassigned	6.772360450213455e-15
12d19383556cee322f80699eb9d5fd82	k__Fungi	1.0000000000000018
b2b7da9609ab1527184304e4312bd00f	Unassigned	7.993605777301127e-15
e67b18001a5e93d8d3f6cf211c20bdf9	k__Fungi	1.0000000000000007
