Taxon	Mock.1	Mock.3	Mock.2
NOHIT;Other;Other;Other;Other;Other;Other	0.0632215129703	0.0583802909186	0.0728690508201
k__Fungi;Other;Other;Other;Other;Other;Other	0.1013173978	0.133141134845	0.0881957515461
k__Fungi;p__;c__;o__;f__;g__;s__uncultured fungus	0.306227081353	0.294849954134	0.309760688357
k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__uncultured Trichothecium	0.000203721309249	0.00026208884812	0.000235278300618
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus sydowii	0.00023767486079	0.00026208884812	0.000168055929013
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;Other	0.0713364117887	0.0655877342419	0.0647687550417
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__;Other;Other	0.105595545294	0.12265758092	0.10362328583
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__;g__Candida;s__Candida catenulata	0.158019828874	0.168064473857	0.158039795644
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia jadinii	0.0193874779302	0.02194994103	0.0206708792686
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Debaryomyces;Other	0.0716419937525	0.0602804350675	0.0800282333961
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Debaryomyces;s__Debaryomyces occidentalis var persoonii	0.0	6.55222120299e-05	3.36111858026e-05
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kluyveromyces;s__Kluyveromyces marxianus	0.0655643080266	0.0473725592976	0.0657098682442
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Zygosaccharomyces;s__Zygosaccharomyces rouxii	0.0226130653266	0.0158563753112	0.0241328314063
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;Other;Other	0.000407442618498	0.000524177696239	0.000235278300618
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Microascus;s__Scopulariopsis brevicaulis	0.0142265380959	0.0107456427729	0.0115286367303
