Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1
Unclassified;Other;Other;Other;Other;Other	2.2951765335e-06	3.77170951624e-05	0.000117150127889	1.92614123868e-05
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;Other	7.65058844501e-06	0.0	1.95250213148e-06	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0.0649909837815	0.0050422579376	0.0646206613776	0.00470416221611
k__Bacteria;Other;Other;Other;Other;Other	0.000877522494643	0.00102723618001	0.000581194801138	0.000797597576564
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other;Other	7.65058844501e-07	2.44051792228e-05	6.50834043827e-07	1.57593374074e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;Other	1.530117689e-06	3.54984425058e-05	6.50834043827e-07	2.18879686214e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	4.89637660481e-05	0.0120088272794	5.59717277691e-05	0.0111961337092
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium	7.65058844501e-07	0.0	2.60333617531e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus	0.0	0.0	1.30166808765e-06	8.75518744856e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Aeromicrobium	7.65058844501e-07	0.0	6.50834043827e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	3.060235378e-06	0.000127202752313	5.85750639444e-06	0.000103311211893
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other;Other	0.0	1.47910177108e-06	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.000264710360197	0.0395829820467	0.000250571106873	0.0370966047383
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__	0.0	0.0	0.0	1.75103748971e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Sediminibacterium	0.0	0.0	1.95250213148e-06	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other;Other	0.000517179778883	0.000457042447263	0.000381388749683	0.000300302929486
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other;Other	0.00463855177421	0.00499418713004	0.00375726493501	0.00408692150099
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other;Other	0.0103405353423	0.0153197965939	0.00958027712514	0.0148190302754
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	0.0	2.21865265661e-06	0.0	8.75518744856e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__	0.00152705745362	0.023783216928	0.00117800961933	0.0226251554046
