Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
No blast hit;Other;Other	8.67860437627e-07	1.14013125191e-06	2.69209801929e-06	2.76552878985e-06
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.0458082774793	0.0444012714744	0.00379989635423	0.00335596918648
k__Archaea;p__Euryarchaeota;c__Thermoplasmata	8.67860437627e-07	1.14013125191e-06	0.0	0.0
k__Bacteria;p__Acidobacteria;c__EC1113	0.0	1.14013125191e-06	1.34604900964e-06	0.0
k__Bacteria;p__Acidobacteria;c__Sva0725	0.0	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria	5.90145097587e-05	9.12105001528e-05	0.0141106317681	0.012520931596
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	8.67860437627e-07	1.14013125191e-06	1.34604900964e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.00035842636074	0.000356861081848	0.0450643747939	0.0438322485547
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	8.67860437627e-07	0.0	0.0	1.38276439492e-06
k__Bacteria;p__Chloroflexi;c__SAR202	0.0	1.14013125191e-06	0.0	1.38276439492e-06
k__Bacteria;p__Firmicutes;c__Bacilli	0.773524008057	0.785751095666	0.595058654086	0.592814603098
k__Bacteria;p__Firmicutes;c__Clostridia	0.0183083837922	0.0182363993743	0.0272951818176	0.0241499801573
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.0	0.0	2.69209801929e-06	0.0
k__Bacteria;p__NKB19;c__	8.67860437627e-07	1.14013125191e-06	0.0	0.0
k__Bacteria;p__Planctomycetes;c__BD7-11	0.0	0.0	0.0	2.76552878985e-06
k__Bacteria;p__Proteobacteria;c__	0.0	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.0751193958997	0.0717085550889	0.0102730460416	0.0111824156617
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.00135820158489	0.0014035015711	0.0210898958831	0.0194928296752
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	0.000119764740393	8.20894501375e-05	4.84577643472e-05	3.5951874268e-05
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.0015083414406	0.00164634952776	0.0247740320225	0.0248828452866
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.0832147980619	0.0756192052829	0.181944098585	0.201380275419
k__Bacteria;p__Verrucomicrobia;c__Verruco-5	8.67860437627e-07	1.14013125191e-06	0.0	0.0
k__Bacteria;p__[Thermi];c__Deinococci	0.000616180910715	0.000693199801161	0.0765309624923	0.0663408873752
