Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1
NOHIT;Other;Other;Other;Other	1.530117689e-06	5.91640708431e-06	1.56200170519e-05	8.75518744856e-07
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	0.0650001644877	0.00504299748849	0.0646323763903	0.00470416221611
k__Bacteria;Other;Other;Other;Other	1.530117689e-06	2.95820354215e-06	0.0	2.62655623457e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	5.12589425816e-05	0.0120790846135	5.72733958568e-05	0.0112364075715
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	7.65058844501e-07	0.0	2.60333617531e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	0.0	0.0	1.30166808765e-06	8.75518744856e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae	7.65058844501e-07	0.0	6.50834043827e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	3.060235378e-06	0.000127202752313	5.85750639444e-06	0.000103311211893
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.000265475419042	0.0396421461175	0.000250571106873	0.0371465093068
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	0.0	0.0	0.0	1.75103748971e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	0.0	0.0	1.95250213148e-06	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other	6.12047075601e-06	8.13505974092e-06	4.55583830679e-06	3.50207497943e-06
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	2.1421647646e-05	0.000132379608511	1.82233532272e-05	0.000101560174403
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	0.00139546733237	0.000839390255086	0.0013706564963	0.000849253182511
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__	2.06565888015e-05	2.44051792228e-05	1.75725191833e-05	1.31327811728e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0.0101316742777	0.0151504394411	0.00952560706545	0.0147629970758
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	0.00156837063123	0.02403540378	0.00120274131299	0.0228256491971
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	0.00679219242148	0.00622627890535	0.00607944080339	0.0051743157821
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.655434327731	0.469710953932	0.673327519216	0.463503125602
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__	0.000425372717543	0.000210032451493	0.000314352843169	0.000158468892819
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	0.0	5.17685619877e-06	0.0	2.62655623457e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other	4.59035306701e-06	3.69775442769e-05	1.30166808765e-06	2.71410810905e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__	1.530117689e-06	1.77492212529e-05	6.50834043827e-07	1.57593374074e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	3.060235378e-06	3.69775442769e-06	1.95250213148e-06	3.50207497943e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	0.000117819062053	0.00111376363362	7.22425788648e-05	0.000968323731811
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.000128529885876	0.0098900139923	0.000112594289582	0.00945560244445
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.000165252710412	0.00317119419719	0.000126261804502	0.00234901679245
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.0906036237777	0.0473645364643	0.0867613847145	0.0500253900436
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other	7.65058844501e-07	2.21865265661e-06	1.30166808765e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	1.530117689e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	0.0	3.69775442769e-06	0.0	1.75103748971e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.0174923054207	0.0253066917522	0.0169197326374	0.0236320019612
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae	7.65058844501e-07	0.0	0.0	8.75518744856e-07
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	5.35541191151e-06	1.33119159397e-05	5.85750639444e-06	3.50207497943e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	1.530117689e-06	5.91640708431e-06	3.25417021914e-06	1.13817436831e-05
k__Bacteria;p__Proteobacteria;Other;Other;Other	3.82529422251e-06	0.0	3.25417021914e-06	8.75518744856e-07
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other	7.65058844501e-07	0.0	1.95250213148e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__	1.530117689e-06	0.0	6.50834043827e-07	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bartonellaceae	7.65058844501e-07	7.39550885538e-07	6.50834043827e-07	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	0.0	1.47910177108e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	2.67770595575e-05	3.69775442769e-06	2.9938366016e-05	6.12863121399e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	0.0	0.0	0.0	4.37759372428e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae	2.2951765335e-06	0.0	6.50834043827e-07	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	2.2951765335e-06	0.0	1.30166808765e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae	7.65058844501e-07	0.0	0.0	8.75518744856e-07
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.0697465895589	0.0089899805646	0.0663453715937	0.00995639916651
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__	1.3771059201e-05	2.51447301083e-05	5.20667235062e-06	1.48838186626e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	7.65058844501e-07	2.21865265661e-06	6.50834043827e-07	3.50207497943e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	0.00124322062231	0.0199804462746	0.0012281238407	0.0183062214362
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;Other	0.0	7.39550885538e-07	6.50834043827e-07	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	1.530117689e-06	2.95820354215e-06	1.95250213148e-06	2.62655623457e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Desulfuromonadaceae	1.530117689e-06	0.0	0.0	8.75518744856e-07
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae	1.530117689e-06	4.43730531323e-06	3.25417021914e-06	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae	0.0	1.47910177108e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae	0.00140770827388	0.0246085557163	0.00140970653893	0.0239752053091
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other	1.14758826675e-05	1.47910177108e-06	9.11167661358e-06	2.62655623457e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__	4.59035306701e-06	7.39550885538e-07	3.90500426296e-06	1.75103748971e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__125ds10	3.060235378e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__HTCC2188	3.060235378e-06	0.0	6.50834043827e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__OM60	2.2951765335e-06	1.47910177108e-06	6.50834043827e-07	1.75103748971e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__	6.12047075601e-06	1.47910177108e-06	5.85750639444e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.049298861822	0.00780965735128	0.0434151865616	0.00706631178974
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188;f__	1.530117689e-06	7.39550885538e-07	6.50834043827e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae	1.30060003565e-05	5.17685619877e-06	8.46084256975e-06	8.75518744856e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	3.82529422251e-06	0.0	6.50834043827e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae	1.530117689e-06	7.39550885538e-07	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	0.0	0.0	3.90500426296e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;Other	0.0	3.69775442769e-06	0.0	5.25311246914e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	0.00982947603415	0.17755951166	0.00928740180541	0.205331909156
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	0.0181181235555	0.0291153788128	0.0167941216669	0.0284806247702
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	1.530117689e-06	1.47910177108e-06	6.50834043827e-07	8.75518744856e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	3.2132471469e-05	1.18328141686e-05	3.97008766735e-05	4.37759372428e-06
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae	0.000566908603775	0.0716920628441	0.000560368111735	0.0597462746677
