Taxon	EUK.Mock.1
Root;k__Eukaryota;Other;Other;Other	0.296826934836
Root;k__Eukaryota;p__Fungi;Other;Other	0.0197740378736
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;Other	0.00162745411614
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium	0.0142519825778
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other	0.168954196104
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida	0.000169330486073
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Clavispora	0.018334728742
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Coccidioides	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex	0.000122294239941
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces	0.250364530908
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Trichophyton	0.0118437267759
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other	0.0136122896304
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus	0.194184438528
Root;k__Eukaryota;p__Metazoa;Other;Other	2.82217476788e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other	0.00313261399234
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo	0.00579486552337
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other	0.000884281427268
