Taxon	HMPMockV1.1.Even1	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2
Archaea;Euryarchaeota;Methanobacteria	0.00391870955983	0.00410271995138	0.0760395405611	0.0728275061657
Archaea;Euryarchaeota;Other	3.0377593487e-05	0.0	0.000120062432465	8.70448280865e-05
Archaea;Other;Other	0.0	0.0	0.0	0.000145074713477
Bacteria;Actinobacteria;Actinobacteria	0.00388833196634	0.0058349794864	0.000160083243287	5.8029885391e-05
Bacteria;Bacteroidetes;Bacteroidia	0.0119991494274	0.0120650357089	0.000120062432465	0.000203104598868
Bacteria;Bacteroidetes;Other	0.00221756432455	0.00203616471661	0.0	8.70448280865e-05
Bacteria;Deinococcus-Thermus;Deinococci	0.0206567635712	0.024950615408	0.000200104054108	0.000232119541564
Bacteria;Firmicutes;Bacilli	0.203955162672	0.227746543079	0.439548565254	0.412737559843
Bacteria;Firmicutes;Clostridia	0.00640967222577	0.00954262270172	0.00916476567815	0.00850137820978
Bacteria;Firmicutes;Other	0.00486041495793	0.00531834067771	0.0138071797335	0.0160162483679
Bacteria;Other;Other	0.0452018591087	0.0522413007142	0.0712370432625	0.0799941970115
Bacteria;Proteobacteria;Alphaproteobacteria	0.0042224854947	0.00513599756876	0.0452235162284	0.0484549543015
Bacteria;Proteobacteria;Betaproteobacteria	0.00786779671314	0.010180823583	0.00128066594629	0.000725373567387
Bacteria;Proteobacteria;Epsilonproteobacteria	0.00719948965643	0.00708099073089	0.000520270540681	0.000841433338169
Bacteria;Proteobacteria;Gammaproteobacteria	0.669582915641	0.624433976599	0.332813062793	0.34736689395
Bacteria;Proteobacteria;Other	0.00549834442115	0.00592615104088	0.00504262216353	0.00603510808066
Unclassified;Other;Other	0.00249096266594	0.00340373803373	0.00472245567695	0.00568692876832
