Taxon	Even1	Even3	Even4
Unclassified;Other;Other;Other;Other	2.35277509823e-05	1.14379832548e-05	1.79420471876e-05
k__Bacteria;Other;Other;Other;Other	0.0338015355779	0.0331015235394	0.03180227864
k__Bacteria;p__Actinobacteria;Other;Other;Other	2.35277509823e-05	3.43139497644e-05	8.97102359379e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other;Other	0.000188222007858	0.000217321681841	0.000161478424688
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	0.127010642386	0.130930594318	0.128016506683
k__Bacteria;p__Bacteroidetes;Other;Other;Other	0.000933267455631	0.00114379832548	0.00114829102001
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other	0.0114815424794	0.0117124948529	0.0158966538082
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.134829698296	0.132875051471	0.138727908854
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	3.1370334643e-05	4.57519330192e-05	4.4855117969e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.00997576641649	0.0104657546781	0.0138871445232
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.0112384223859	0.0082239099602	0.00812774737598
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7	7.84258366076e-06	2.28759665096e-05	8.97102359379e-06
k__Bacteria;p__Firmicutes;Other;Other;Other	0.00229003442894	0.00244772841653	0.00198259621423
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	7.84258366076e-06	1.14379832548e-05	1.79420471876e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__	0.0	1.14379832548e-05	8.97102359379e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	7.84258366076e-06	1.14379832548e-05	8.97102359379e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other	7.84258366076e-05	6.86278995288e-05	2.69130707814e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.0363268475166	0.045431669488	0.0396608953082
k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other	0.0330251197955	0.0274969117445	0.0308872342334
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other	0.0315585566509	0.0306309191563	0.0268502736162
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.130249629438	0.111051379421	0.113582129721
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	0.00639170568352	0.00514709246466	0.00106755180766
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	0.117889717589	0.109724573363	0.109706647528
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	0.00541922530959	0.00554742187857	0.00521216470799
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	0.027417672478	0.0255638925745	0.0257109536198
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	0.00563097506843	0.00623370087386	0.00566968691128
k__Bacteria;p__Firmicutes;c__Clostridia;o__Coriobacteriales;f__Coriobacteriaceae	0.0122814860128	0.0121013862836	0.0612990042164
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;Other	2.35277509823e-05	3.43139497644e-05	8.97102359379e-06
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	0.0395579919849	0.0441163014137	0.0411321431775
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__[Coprobacillaceae]	0.105184732058	0.117662533742	0.0686731856105
k__Bacteria;p__Proteobacteria;Other;Other;Other	0.0011999153001	0.00132680605756	0.000986812595317
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	7.84258366076e-06	1.14379832548e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other	0.0196535146539	0.0218922999497	0.0222122544182
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	1.56851673215e-05	0.0	8.97102359379e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.0960716498443	0.104428787116	0.107266529111
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	5.48980856253e-05	3.43139497644e-05	2.69130707814e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	0.00010195358759	0.000217321681841	0.000134565353907
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	7.84258366076e-06	1.14379832548e-05	8.97102359379e-06
