Taxon	Even1	Even3	Even4
Unclassified;Other;Other;Other;Other;Other	2.35277509823e-05	1.14379832548e-05	1.79420471876e-05
k__Bacteria;Other;Other;Other;Other;Other	0.0338015355779	0.0331015235394	0.03180227864
k__Bacteria;p__Actinobacteria;Other;Other;Other;Other	2.35277509823e-05	3.43139497644e-05	8.97102359379e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other;Other;Other	0.000188222007858	0.000217321681841	0.000161478424688
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;Other	0.00168615548706	0.00192158118681	0.00153404503454
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.125324486899	0.129009013131	0.126482461649
k__Bacteria;p__Bacteroidetes;Other;Other;Other;Other	0.000933267455631	0.00114379832548	0.00114829102001
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other;Other	0.0114815424794	0.0117124948529	0.0158966538082
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;Other	0.0379502623344	0.0375623370087	0.0366735444514
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.0968794359614	0.0953127144622	0.102054364403
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;Other	3.1370334643e-05	4.57519330192e-05	4.4855117969e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.00997576641649	0.0104657546781	0.0138871445232
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	0.0112384223859	0.0082239099602	0.00812774737598
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__	7.84258366076e-06	2.28759665096e-05	8.97102359379e-06
k__Bacteria;p__Firmicutes;Other;Other;Other;Other	0.00229003442894	0.00244772841653	0.00198259621423
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other;Other	7.84258366076e-06	1.14379832548e-05	1.79420471876e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__	0.0	1.14379832548e-05	8.97102359379e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other;Other	7.84258366076e-06	1.14379832548e-05	8.97102359379e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other;Other	7.84258366076e-05	6.86278995288e-05	2.69130707814e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;Other	0.00161557223412	0.00204739900261	0.00149816094016
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.0347112752825	0.0433842704854	0.038162734368
k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other;Other	0.0330251197955	0.0274969117445	0.0308872342334
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other	0.0315585566509	0.0306309191563	0.0268502736162
