Taxon	HMPMockV1.1.Even1	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2
Archaea;Euryarchaeota;Methanobacteria	0.00408094435076	0.00426810530269	0.0824922807503	0.0797251091777
Bacteria;Actinobacteria;Actinobacteria	0.00232715008432	0.00385836719364	9.21701460897e-05	0.0
Bacteria;Bacteroidetes;Bacteroidia	0.00944350758853	0.00979956977499	0.000138255219135	0.000135414198179
Bacteria;Bacteroidetes;Other	0.00070826306914	0.000819476218117	0.0	3.38535495447e-05
Bacteria;Deinococcus-Thermus;Deinococci	0.0208431703204	0.0255403421313	0.000230425365224	0.000203121297268
Bacteria;Firmicutes;Bacilli	0.207757166948	0.233106839212	0.469606894327	0.4461220759
Bacteria;Firmicutes;Clostridia	0.00559865092749	0.00826305186602	0.00820314300198	0.00754934154846
Bacteria;Firmicutes;Other	0.00114671163575	0.00167309727866	0.00465459237753	0.00494261823352
Bacteria;Other;Other	0.00526138279933	0.00583876805409	0.0158071800544	0.0184163309523
Bacteria;Proteobacteria;Alphaproteobacteria	0.0037436762226	0.00488271246628	0.0428130328587	0.0455668776871
Bacteria;Proteobacteria;Betaproteobacteria	0.00681281618887	0.00932154198108	0.00110604175308	0.000710924540438
Bacteria;Proteobacteria;Epsilonproteobacteria	0.00637436762226	0.00658995458736	0.000414765657404	0.000643217441349
Bacteria;Proteobacteria;Gammaproteobacteria	0.725295109612	0.685389421928	0.373703857321	0.395003216087
Bacteria;Proteobacteria;Other	0.000404721753794	0.000478027793902	0.000553020876538	0.000609363891804
Unclassified;Other;Other	0.000202360876897	0.000170724212108	0.000184340292179	0.000338535495447
