Taxon	MockHiSeq.even
k__Bacteria;Other;Other	0.00256907072172
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0404761783995
k__Bacteria;p__Bacteroidetes;Other	0.00040070402175
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.344029763686
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	1.52166084209e-05
k__Bacteria;p__Firmicutes;Other	0.000504684179292
k__Bacteria;p__Firmicutes;c__Bacilli	0.0910866180073
k__Bacteria;p__Firmicutes;c__Clostridia	0.374270236821
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00387009074171
k__Bacteria;p__Fusobacteria;c__Fusobacteria	5.07220280696e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.000172454895437
k__Bacteria;p__Proteobacteria;Other	0.000367734703504
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	2.53610140348e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.123254528209
k__Bacteria;p__Verrucomicrobia;Other	5.57942308765e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0188964915573
