AF178417	Root;Ascomycota;Sordariomycetes;Hypocreales
AF116177	Root;Ascomycota;Lecanoromycetes;Lecanorales
DQ365668	Root;Basidiomycota;Agaricomycetes;Atheliales
FJ167356	Root;Basidiomycota;Ustilaginomycetes;Ustilaginales
DQ536501	Root;Chytridiomycota;Chytridiomycetes;Chytridiales
DQ661031	Root;Basidiomycota;Tremellomycetes;Cystofilobasidiales
DQ780453	Root;Ascomycota;Dothideomycetes;Pleosporales
AB246766	Root;Ascomycota;Leotiomycetes;Erysiphales
AM711974	Root;Ascomycota;Dothideomycetes;Patellariales
AB259844	Root;Glomeromycota;Glomeromycetes;Archaeosporales
AJ390377	Root;Ascomycota;Eurotiomycetes;Onygenales
AF373978	Root;Ascomycota;Eurotiomycetes;Pyrenulales
DQ534457	Root;Ascomycota;Lecanoromycetes;Rhizocarpales
DQ534474	Root;Ascomycota;Lecanoromycetes;Pertusariales
EF989122	Root;Basidiomycota;Agaricomycetes;Hysterangiales
EF605270	Root;Ascomycota;Lecanoromycetes;Peltigerales
EU118639	Root;Basidiomycota;Agaricomycetes;Corticiales
EU069498	Root;Basidiomycota;Exobasidiomycetes;Microstromatales
EU652341	Root;Basidiomycota;Agaricomycetes;Gomphales
GQ354271	Root;Basidiomycota;Agaricomycetes;Gloeophyllales
EU819412	Root;Ascomycota;Leotiomycetes;Leotiales
AF444555	Root;Basidiomycota;Microbotryomycetes;Heterogastridiales
AF444630	Root;Basidiomycota;Microbotryomycetes;Leucosporidiales
FJ172292	Root;Ascomycota;Eurotiomycetes;Ascosphaerales
AF019636	Root;Basidiomycota;Agaricomycetes;Sebacinales
FR716676	Root;Ascomycota;Dothideomycetes;Scleroramularia_abundans
FR716683	Root;Ascomycota;Dothideomycetes;Scleroramularia_shaanxiensis
JN998125	Root;Ascomycota;Eurotiomycetes;Coryneliales
AJ012112	Root;Glomeromycota;Glomeromycetes;Paraglomerales
DQ241463	Root;Basidiomycota;Pucciniomycetes;Septobasidiales
AY123780	Root;Ascomycota;Eurotiomycetes;Arachnomycetales
EU107257	Root;Ascomycota;Leotiomycetes;Cyttariales
