Taxon	Even4	Even3	Even1
k__Bacteria;Other;Other	0.00696650829277	0.00752160959773	0.00776869314105
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class)	0.19308012942	0.150031395706	0.139818760021
k__Bacteria;p__Bacteroidetes;Other	0.000398363793589	0.000467595623305	0.000389763395902
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.177359333858	0.169643692135	0.170999831693
k__Bacteria;p__Firmicutes;Other	0.000787011397091	0.00136270724506	0.00123129800069
k__Bacteria;p__Firmicutes;c__Bacilli	0.0406622555164	0.0480955498257	0.0382145293164
k__Bacteria;p__Firmicutes;c__Clostridia	0.337229525558	0.341344805013	0.37908919381
k__Bacteria;p__Proteobacteria;Other	0.000728714256566	0.000708073372433	0.000602361611849
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.134870434605	0.129764465405	0.1193207487
k__Bacteria;p__Tenericutes;Other	0.000174891421576	0.000160318499419	0.000124015625969
k__Bacteria;p__Tenericutes;c__Erysipelotrichi	0.107742831881	0.150859707953	0.142414229907
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0	4.00796248547e-05	2.65747769933e-05
