dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
F1-REF	6	0	blast+	0.001:10:0.51:0.8	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Lecanicillium	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp	misclassification	1	[0, 0.44387755102040816, 0.25797872340425532, 0.082621082621082614, 0.0094637223974763408, 0.0075187969924812026, 0.0]	[0, 0.42542787286063571, 0.23716381418092911, 0.07090464547677261, 0.0073349633251833741, 0.0048899755501222494, 0.0]	[0, 0.43445692883895137, 0.24713375796178344, 0.076315789473684198, 0.0082644628099173556, 0.0059259259259259256, 0.0]
F1-REF	6	0	blast+	0.001:10:0.51:0.8	k__Fungi;p__Ascomycota	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__Acaulospora_sp	misclassification	1	[0, 0.44387755102040816, 0.25797872340425532, 0.082621082621082614, 0.0094637223974763408, 0.0075187969924812026, 0.0]	[0, 0.42542787286063571, 0.23716381418092911, 0.07090464547677261, 0.0073349633251833741, 0.0048899755501222494, 0.0]	[0, 0.43445692883895137, 0.24713375796178344, 0.076315789473684198, 0.0082644628099173556, 0.0059259259259259256, 0.0]
F1-REF	6	0	blast+	0.001:10:0.51:0.8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Bankeraceae	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp	misclassification	3	[0, 0.44387755102040816, 0.25797872340425532, 0.082621082621082614, 0.0094637223974763408, 0.0075187969924812026, 0.0]	[0, 0.42542787286063571, 0.23716381418092911, 0.07090464547677261, 0.0073349633251833741, 0.0048899755501222494, 0.0]	[0, 0.43445692883895137, 0.24713375796178344, 0.076315789473684198, 0.0082644628099173556, 0.0059259259259259256, 0.0]
F1-REF	6	0	blast+	0.001:10:0.51:0.8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales;f__Collemataceae;g__Leptogium;s__Leptogium_sp	misclassification	1	[0, 0.44387755102040816, 0.25797872340425532, 0.082621082621082614, 0.0094637223974763408, 0.0075187969924812026, 0.0]	[0, 0.42542787286063571, 0.23716381418092911, 0.07090464547677261, 0.0073349633251833741, 0.0048899755501222494, 0.0]	[0, 0.43445692883895137, 0.24713375796178344, 0.076315789473684198, 0.0082644628099173556, 0.0059259259259259256, 0.0]
F1-REF	6	0	blast+	0.001:10:0.51:0.8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__Clavulina;s__Clavulina_sp	misclassification	3	[0, 0.44387755102040816, 0.25797872340425532, 0.082621082621082614, 0.0094637223974763408, 0.0075187969924812026, 0.0]	[0, 0.42542787286063571, 0.23716381418092911, 0.07090464547677261, 0.0073349633251833741, 0.0048899755501222494, 0.0]	[0, 0.43445692883895137, 0.24713375796178344, 0.076315789473684198, 0.0082644628099173556, 0.0059259259259259256, 0.0]
F1-REF	6	0	blast+	0.001:10:0.51:0.8	k__Fungi;p__Basidiomycota;c__Agaricomycetes	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_arvensis	underclassification	3	[0, 0.44387755102040816, 0.25797872340425532, 0.082621082621082614, 0.0094637223974763408, 0.0075187969924812026, 0.0]	[0, 0.42542787286063571, 0.23716381418092911, 0.07090464547677261, 0.0073349633251833741, 0.0048899755501222494, 0.0]	[0, 0.43445692883895137, 0.24713375796178344, 0.076315789473684198, 0.0082644628099173556, 0.0059259259259259256, 0.0]
F1-REF	6	0	blast+	0.001:10:0.51:0.8	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_campestris	misclassification	1	[0, 0.44387755102040816, 0.25797872340425532, 0.082621082621082614, 0.0094637223974763408, 0.0075187969924812026, 0.0]	[0, 0.42542787286063571, 0.23716381418092911, 0.07090464547677261, 0.0073349633251833741, 0.0048899755501222494, 0.0]	[0, 0.43445692883895137, 0.24713375796178344, 0.076315789473684198, 0.0082644628099173556, 0.0059259259259259256, 0.0]
F1-REF	6	0	blast+	0.001:10:0.51:0.8	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycodaceae;g__Saccharomycodes;s__Saccharomycodes_ludwigii	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kluyveromyces;s__Kluyveromyces_marxianus	misclassification	4	[0, 0.44387755102040816, 0.25797872340425532, 0.082621082621082614, 0.0094637223974763408, 0.0075187969924812026, 0.0]	[0, 0.42542787286063571, 0.23716381418092911, 0.07090464547677261, 0.0073349633251833741, 0.0048899755501222494, 0.0]	[0, 0.43445692883895137, 0.24713375796178344, 0.076315789473684198, 0.0082644628099173556, 0.0059259259259259256, 0.0]
F1-REF	6	0	blast+	0.001:10:0.51:0.8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Auriscalpiaceae;g__Lentinellus	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__Archaeorhizomyces_sp	misclassification	1	[0, 0.44387755102040816, 0.25797872340425532, 0.082621082621082614, 0.0094637223974763408, 0.0075187969924812026, 0.0]	[0, 0.42542787286063571, 0.23716381418092911, 0.07090464547677261, 0.0073349633251833741, 0.0048899755501222494, 0.0]	[0, 0.43445692883895137, 0.24713375796178344, 0.076315789473684198, 0.0082644628099173556, 0.0059259259259259256, 0.0]
F1-REF	6	0	blast+	0.001:10:0.51:0.8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Boletus;s__Boletus_sp	misclassification	3	[0, 0.44387755102040816, 0.25797872340425532, 0.082621082621082614, 0.0094637223974763408, 0.0075187969924812026, 0.0]	[0, 0.42542787286063571, 0.23716381418092911, 0.07090464547677261, 0.0073349633251833741, 0.0048899755501222494, 0.0]	[0, 0.43445692883895137, 0.24713375796178344, 0.076315789473684198, 0.0082644628099173556, 0.0059259259259259256, 0.0]
F1-REF	6	0	blast+	0.001:10:0.51:0.8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__Clavulina	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__Psathyrella_pygmaea	misclassification	3	[0, 0.44387755102040816, 0.25797872340425532, 0.082621082621082614, 0.0094637223974763408, 0.0075187969924812026, 0.0]	[0, 0.42542787286063571, 0.23716381418092911, 0.07090464547677261, 0.0073349633251833741, 0.0048899755501222494, 0.0]	[0, 0.43445692883895137, 0.24713375796178344, 0.076315789473684198, 0.0082644628099173556, 0.0059259259259259256, 0.0]
F1-REF	6	0	blast+	0.001:10:0.51:0.8	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Teloschistales;f__Teloschistaceae	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Nectria;s__Nectria_sp	misclassification	2	[0, 0.44387755102040816, 0.25797872340425532, 0.082621082621082614, 0.0094637223974763408, 0.0075187969924812026, 0.0]	[0, 0.42542787286063571, 0.23716381418092911, 0.07090464547677261, 0.0073349633251833741, 0.0048899755501222494, 0.0]	[0, 0.43445692883895137, 0.24713375796178344, 0.076315789473684198, 0.0082644628099173556, 0.0059259259259259256, 0.0]
