Taxon	Mock.2	Mock.3	Mock.1
Root;Eurotiomycetes;Eurotiales;Trichocomaceae	0.0648922942501	0.065784300878	0.0715571404313
Root;Other;Other;Other	0.000907349531203	0.0013104442406	0.00139242655799
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae	0.325133582014	0.294784431922	0.30565461029
Root;Saccharomycetes;Saccharomycetales;Incertae_sedis	0.15804684612	0.168064473857	0.158057395143
Root;Saccharomycetes;Saccharomycetales;Other	0.080048391975	0.0603459572795	0.0716590253014
Root;Saccharomycetes;Saccharomycetales;Pichiaceae	0.181133850859	0.201873935264	0.187366276108
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae	0.0898276035891	0.0632289346088	0.0881983358805
Root;Sordariomycetes;Hypocreales;Nectriaceae	0.088416170985	0.133730834753	0.101681100357
Root;Sordariomycetes;Hypocreales;Other	0.000134422152771	0.00013104442406	0.000203769740194
Root;Sordariomycetes;Microascales;Microascaceae	0.0114258829855	0.0107456427729	0.0141959585668
Root;Sordariomycetes;Other;Other	3.36055381927e-05	0.0	3.39616233656e-05
