#Sample	OTU	Abundance
blast_100.0	2	0.00010080983904
blast_100.0	10	0.0656944117746
blast_100.0	18	0.00010080983904
blast_100.0	21	3.36032796801e-05
blast_100.0	23	0.257434725629
blast_100.0	26	0.0001680163984
blast_100.0	27	0.259820558487
blast_100.0	32	0.157969017776
blast_100.0	37	0.000672065593602
blast_100.0	41	0.000504049195201
blast_100.0	44	0.0913337141705
blast_100.0	61	0.0764138579925
blast_100.0	62	0.00010080983904
blast_100.0	66	0.0645182969858
blast_100.0	69	0.0241271548103
blast_100.0	72	0.0010080983904
blast_100.0	75	0.00013573585802
blast_100.0	83	0.0655264854593
blast_100.0	91	6.78679290101e-05
blast_100.0	94	3.39339645051e-05
blast_100.0	96	0.269299942312
blast_100.0	99	0.000237537751536
blast_100.0	100	0.249787912722
blast_100.0	105	0.157962604771
blast_100.0	110	0.00108588686416
blast_100.0	114	0.000678679290101
blast_100.0	117	0.0846313074757
blast_100.0	134	0.0763174861719
blast_100.0	135	0.000169669822525
blast_100.0	139	0.0708880518511
blast_100.0	142	0.0226000203604
blast_100.0	145	0.000576877396586
blast_100.0	148	0.000196489389573
blast_100.0	156	0.0473539428871
blast_100.0	164	6.5496463191e-05
blast_100.0	169	0.284058160859
blast_100.0	172	0.000261985852764
blast_100.0	173	0.268862981399
blast_100.0	178	0.167998428085
blast_100.0	183	0.000851454021483
blast_100.0	187	0.000785957558292
blast_100.0	190	0.0778097982709
blast_100.0	207	0.0702122085407
blast_100.0	208	0.000261985852764
blast_100.0	212	0.0649724914855
blast_100.0	215	0.0158501440922
blast_100.0	218	0.000458475242337
blast_0.0001	2	0.00010080983904
blast_0.0001	10	0.0656944117746
blast_0.0001	18	0.00010080983904
blast_0.0001	21	3.36032796801e-05
blast_0.0001	23	0.257434725629
blast_0.0001	26	0.0001680163984
blast_0.0001	27	0.259820558487
blast_0.0001	32	0.157969017776
blast_0.0001	37	0.000672065593602
blast_0.0001	41	0.000504049195201
blast_0.0001	44	0.0913337141705
blast_0.0001	61	0.0764138579925
blast_0.0001	62	0.00010080983904
blast_0.0001	66	0.0645182969858
blast_0.0001	69	0.0241271548103
blast_0.0001	72	0.0010080983904
blast_0.0001	75	0.00013573585802
blast_0.0001	83	0.0655264854593
blast_0.0001	91	6.78679290101e-05
blast_0.0001	94	3.39339645051e-05
blast_0.0001	96	0.269299942312
blast_0.0001	99	0.000237537751536
blast_0.0001	100	0.249787912722
blast_0.0001	105	0.157962604771
blast_0.0001	110	0.00108588686416
blast_0.0001	114	0.000678679290101
blast_0.0001	117	0.0846313074757
