Taxon	HMPMockV1.1.Even1	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2
Archaea;Euryarchaeota;Methanobacteria	0.00420811017598	0.0042701863354	0.0843640213677	0.0817940081546
Bacteria;Actinobacteria;Actinobacteria	0.00239966613341	0.00398785996612	9.62510226671e-05	0.0
Bacteria;Bacteroidetes;Bacteroidia	0.00806844265146	0.00832862789385	9.62510226671e-05	0.000141818826449
Bacteria;Deinococcus-Thermus;Deinococci	0.0207275509494	0.0258328627894	0.000240627556668	0.000212728239674
Bacteria;Firmicutes;Bacilli	0.20438895458	0.229743083004	0.475335675442	0.452756603439
Bacteria;Firmicutes;Clostridia	0.0055644432079	0.00822275550536	0.00832571346071	0.00772912604148
Bacteria;Other;Other	0.000278222160395	0.000423489553924	0.00288753068001	0.00340365183478
Bacteria;Proteobacteria;Alphaproteobacteria	0.00361688808514	0.00448193111237	0.0414360652582	0.0437865626662
Bacteria;Proteobacteria;Betaproteobacteria	0.00660777630938	0.00928147939018	0.00105876124934	0.000744548838858
Bacteria;Proteobacteria;Epsilonproteobacteria	0.00639910968909	0.00659937888199	0.000433129602002	0.000673639425634
Bacteria;Proteobacteria;Gammaproteobacteria	0.737740836058	0.698828345567	0.385725973338	0.408757312533
