U33070	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Lentinula;Lentinula_lateritia
U33090	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Lentinula;Lentinula_lateritia
DQ530224	Root;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Teratosphaeria;Teratosphaeria_multiseptata
AF289074	Root;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Pulvinula;Pulvinula_constellatio
FJ481038	Root;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Panellus;Panellus_stypticus
AF178417	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Nectria;Nectria_plagianthi
DQ521585	Root;Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniaceae;Uromyces;Uromyces_pisi_sativi
AF180201	Root;Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniaceae;Uromyces;Uromyces_striolatus
AF116177	Root;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Nodobryoria;Nodobryoria_abbreviata
AF297745	Root;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Lethariella;Lethariella_canariensis
DQ534469	Root;Ascomycota;Lecanoromycetes;Lecanorales;Lecanoraceae;Lecanora;Lecanora_epibryon
DQ525490	Root;Ascomycota;Lecanoromycetes;Acarosporales;Acarosporaceae;Pleopsidium;Pleopsidium_gobiense
DQ525494	Root;Ascomycota;Lecanoromycetes;Acarosporales;Acarosporaceae;Pleopsidium;Pleopsidium_gobiense
DQ525495	Root;Ascomycota;Lecanoromycetes;Acarosporales;Acarosporaceae;Pleopsidium;Pleopsidium_gobiense
DQ525498	Root;Ascomycota;Lecanoromycetes;Acarosporales;Acarosporaceae;Pleopsidium;Pleopsidium_chlorophanum
DQ525499	Root;Ascomycota;Lecanoromycetes;Acarosporales;Acarosporaceae;Pleopsidium;Pleopsidium_chlorophanum
DQ525500	Root;Ascomycota;Lecanoromycetes;Acarosporales;Acarosporaceae;Pleopsidium;Pleopsidium_flavum
DQ525516	Root;Ascomycota;Lecanoromycetes;Acarosporales;Acarosporaceae;Pleopsidium;Pleopsidium_flavum
DQ525514	Root;Ascomycota;Lecanoromycetes;Acarosporales;Acarosporaceae;Pleopsidium;Pleopsidium_flavum
DQ525520	Root;Ascomycota;Lecanoromycetes;Acarosporales;Acarosporaceae;Pleopsidium;Pleopsidium_chlorophanum
DQ365668	Root;Basidiomycota;Agaricomycetes;Atheliales;Atheliaceae;Piloderma;Piloderma_fallax
DQ365667	Root;Basidiomycota;Agaricomycetes;Atheliales;Atheliaceae;Piloderma;Piloderma_fallax
JQ711875	Root;Basidiomycota;Agaricomycetes;Atheliales;Atheliaceae;Piloderma;Piloderma_sphaerosporum
DQ322080	Root;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Camillea;Camillea_tinctor
DQ322097	Root;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Hypoxylon;Hypoxylon_leptascum_var_macrosporum
DQ322098	Root;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Annulohypoxylon;Annulohypoxylon_nitens
DQ322129	Root;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Annulohypoxylon;Annulohypoxylon_moriforme
EU525946	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;Dermocybe_sanguinea
FJ157013	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;Cortinarius_semisanguineus
DQ481942	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;Dermocybe_semisanguinea
DQ481940	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;Dermocybe_semisanguinea
EU525963	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;Cortinarius_cinnamomeus
DQ482007	Root;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Tomentella;Tomentella_sublilacina
AF205647	Root;Basidiomycota;Agaricomycetes;Boletales;Gomphidiaceae;Gomphidius;Gomphidius_glutinosus
AY077474	Root;Basidiomycota;Agaricomycetes;Boletales;Gomphidiaceae;Gomphidius;Gomphidius_nigricans
AH009861	Root;Basidiomycota;Agaricomycetes;Boletales;Gomphidiaceae;Chroogomphus;Chroogomphus_asiaticus
AF395684	Root;Ascomycota;Sordariomycetes;Microascales;Ceratocystidaceae;Ceratocystis;Ceratocystis_fimbriata
DQ517408	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;Cortinarius_calochrous
DQ517417	Root;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrophorus;Hygrophorus_gliocyclus
DQ449942	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Tetrapyrgos;Tetrapyrgos_nigripes
AB260936	Root;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Cryptococcus;Cryptococcus_arboriformis
EF685093	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius;Lactarius_semisanguifluus
FJ948133	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Haematonectria;Fusarium_solani
FJ167356	Root;Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Ustilago;Ustilago_maydis
DQ534567	Root;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Boletus;Boletus_satanas
FJ596906	Root;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Boletus;Boletus_chrysenteron
DQ641634	Root;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Nemania;Nemania_plumbea
DQ520639	Root;Ascomycota;Sordariomycetes;Microascales;Ceratocystidaceae;Ceratocystis;Ceratocystis_virescens
AF514292	Root;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;Metschnikowia_santaceciliae
AJ972459	Root;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus;Glomus_diaphanum
AB221419	Root;Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniastraceae;Pucciniastrum;Pucciniastrum_coryli
AB221450	Root;Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniastraceae;Pucciniastrum;Pucciniastrum_boehmeriae
DQ652233	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;Cortinarius_lustrabilis
