Taxon	Mock.2	Mock.1	Mock.3
Root;Eurotiomycetes;Eurotiales;Trichocomaceae	0.0602252920211	0.0661351586611	0.0646053936466
Root;Other;Other;Other	0.115663778974	0.132745113555	0.118221952078
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae	0.27383646817	0.304740049062	0.263300169551
Root;Saccharomycetes;Saccharomycetales;Incertae_sedis	0.149145399204	0.114841338925	0.133609520458
Root;Saccharomycetes;Saccharomycetales;Other	0.0626967402898	0.0553335443539	0.060414600595
Root;Saccharomycetes;Saccharomycetales;Pichiaceae	0.182496943209	0.161865949197	0.195367734093
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae	0.0633471214131	0.0596264936298	0.0531366966314
Root;Sordariomycetes;Hypocreales;Nectriaceae	0.00137880798148	0.00227506528448	0.00188745641255
Root;Sordariomycetes;Hypocreales;Other	0.0791383750878	0.0900332357363	0.0961003231069
Root;Sordariomycetes;Microascales;Microascaceae	0.0109264028721	0.0112566273641	0.0123324482549
Root;Sordariomycetes;Other;Other	0.00114467077708	0.00114742423043	0.00102370517291
