dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	2	2	rdp	0.4	299518	k__Bacteria;p__Proteobacteria	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae	misclassification	1
B1-REF	2	2	rdp	0.4	4369464	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	overclassification	2
B1-REF	2	2	rdp	0.4	1108035	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinilabiaceae	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia	overclassification	2
B1-REF	2	2	rdp	0.4	347913	k__Archaea;p__Crenarchaeota	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota	match	2
B1-REF	2	2	rdp	0.4	4308306	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae	k__Bacteria; p__Spirochaetes; c__Leptospirae	misclassification	1
B1-REF	2	2	rdp	0.4	4445049	k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae	k__Archaea; p__Euryarchaeota; c__Thermoplasmata	overclassification	2
B1-REF	2	2	rdp	0.4	312765	k__Bacteria;p__Proteobacteria	k__Bacteria; p__Planctomycetes; c__Brocadiae	misclassification	1
B1-REF	2	2	rdp	0.4	219119	k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae	overclassification	2
B1-REF	2	2	rdp	0.4	370253	k__Bacteria	k__Bacteria; p__Firmicutes; c__Clostridia	underclassification	1
B1-REF	2	2	rdp	0.4	4183921	k__Bacteria	k__Bacteria; p__Chloroflexi; c__Anaerolineae	underclassification	1
B1-REF	2	2	rdp	0.4	4321924	k__Bacteria	k__Bacteria; p__Actinobacteria; c__Actinobacteria	underclassification	1
B1-REF	2	2	rdp	0.4	239922	k__Archaea;p__Euryarchaeota;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus;s__abyssi	k__Archaea; p__Euryarchaeota; c__Methanopyri	overclassification	2
B1-REF	2	2	rdp	0.4	439	k__Archaea;p__Euryarchaeota	k__Archaea; p__Euryarchaeota; c__Methanomicrobia	match	2
