Taxon	MockHiSeq.even
k__Bacteria;Other;Other	0.000352594103308
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0405204187499
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.000766067764021
k__Bacteria;p__Bacteroidetes;Other	1.26832411262e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.345349435976
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	1.52198893514e-05
k__Bacteria;p__Firmicutes;Other	5.07329645047e-06
k__Bacteria;p__Firmicutes;c__Bacilli	0.0913421659425
k__Bacteria;p__Firmicutes;c__Clostridia	0.37470099259
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00387092519171
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	5.07329645047e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.000172492079316
k__Bacteria;p__Proteobacteria;Other	1.77565375766e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	5.58062609551e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.123811263225
k__Bacteria;p__Tenericutes;c__Mollicutes	1.26832411262e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0189893486141
