Taxon	EUK.Mock.1
Root;k__Eukaryota;p__Environmental_samples;c__Uncultured_eukaryote;g__Environmental_samples;s__Uncultured_eukaryote	0.0120506862588
Root;k__Eukaryota;p__Fungi;Other;Other;Other	4.70362461313e-05
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium;s__Batrachochytrium_dendrobatidis_jel423	0.0161522469215
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other;Other	0.153592158117
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus;Other	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus;s__Aspergillus_niger	7.525799381e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aureobasidium;s__Aureobasidium_pullulans	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;Other	0.0648817979135
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Cryptococcus;Other	0.000950132171852
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Dipodascopsis;Other	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex;Other	0.000686729193517
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex;s__Cryptococcus_gattii	0.000620878448933
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Massaria;Other	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula;Other	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces;Other	0.249621358219
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces;s__Saccharomyces_cerevisiae_(bakers_yeast)	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Tremella;Other	7.525799381e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Zygosaccharomyces;Other	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus;Other	0.208427013857
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other;Other	0.00224833256507
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Equus;s__Equus_caballus_(horse)	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo;s__Homo_sapiens_(human)	0.00662270345528
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Monodelphis;s__Monodelphis_domestica_(gray_short-tailed_opossum)	6.58507445838e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Oryza;s__Oryza_sativa_indica_group	0.000846652430363
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Solanum;s__Solanum_tuberosum_(potato)	1.88144984525e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Zea;s__Zea_mays	1.88144984525e-05
Unassigned;Other;Other;Other;Other;Other	0.282753689994
