Taxon	EUK.Mock.1
Root;k__Eukaryota;Other;Other;Other;Other	0.282480879766
Root;k__Eukaryota;p__Fungi;Other;Other;Other	0.00118531340251
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium;s__Batrachochytrium_dendrobatidis_jel423	0.016133432423
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other;Other	0.14091118616
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus;Other	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus;s__Aspergillus_niger	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;Other	0.042699504238
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_sp._bg02-7-14-001k-1-1	0.000536213205896
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Clavispora;s__Clavispora_lusitaniae_atcc_42720	0.018711018711
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Epichloe;s__Epichloe_typhina	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex;s__Cryptococcus_gattii	0.000592656701254
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Papiliotrema;s__Papiliotrema_bandonii	0.000357475470598
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula;s__Rhodotorula_sp._s1000	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces;Other	0.0077045371163
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces;s__Saccharomyces_cerevisiae_(bakers_yeast)	0.252584641725
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces;s__Saccharomyces_cerevisiae_rm11-1a	0.003367795223
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Schizosaccharomyces;Other	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Tremella;s__Tremella_globispora	0.000272810227561
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Trichophyton;s__Trichophyton_tonsurans_cbs_112818	0.0120412790096
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Vanderwaltozyma;s__Vanderwaltozyma_polyspora_dsm_70294	0.00143930913162
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other;Other	0.00152397437465
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus;Other	0.000197552233751
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus;s__Rhizopus_sp._accc_30795	0.206536156762
Root;k__Eukaryota;p__Metazoa;Other;Other;Other	0.000733765439648
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other;Other	0.00239884855269
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo;s__Homo_sapiens_(human)	0.0065568527107
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other;Other	3.7628996905e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Zea;s__Zea_mays	0.000846652430363
