dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	1	0	uclust	0.76:0.8:5	47778	Unassigned	k__Archaea; p__Crenarchaeota	underclassification	0
B1-REF	1	0	uclust	0.76:0.8:5	141021	Unassigned	k__Bacteria; p__Chlorobi	underclassification	0
B1-REF	1	0	uclust	0.76:0.8:5	4456787	Unassigned	k__Bacteria; p__Chlamydiae	underclassification	0
B1-REF	1	0	uclust	0.76:0.8:5	1277	Unassigned	k__Bacteria; p__Chloroflexi	underclassification	0
B1-REF	1	0	uclust	0.76:0.8:5	1138255	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Ectothiorhodospiraceae; g__Halorhodospira; s__halophila	k__Bacteria; p__Aquificae	overclassification	1
B1-REF	1	0	uclust	0.76:0.8:5	4459671	Unassigned	k__Bacteria; p__Spirochaetes	underclassification	0
B1-REF	1	0	uclust	0.76:0.8:5	742260	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae	k__Bacteria; p__Acidobacteria	overclassification	1
B1-REF	1	0	uclust	0.76:0.8:5	125020	Unassigned	k__Archaea; p__Nanoarchaeota	underclassification	0
B1-REF	1	0	uclust	0.76:0.8:5	2136916	Unassigned	k__Bacteria; p__Lentisphaerae	underclassification	0
B1-REF	1	0	uclust	0.76:0.8:5	3002161	k__Bacteria; p__Tenericutes; c__Mollicutes	k__Bacteria; p__Firmicutes	overclassification	1
B1-REF	1	0	uclust	0.76:0.8:5	4368159	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	k__Bacteria; p__Synergistetes	overclassification	1
