Taxon	MockMiSeq.even
Unknown;Other;Other;Other	3.3687189183e-05
k__Bacteria;Other;Other;Other	0.00383191776957
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	8.42179729576e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0485306069168
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales	0.0023749468374
k__Bacteria;p__Bacteroidetes;Other;Other	0.000160014148619
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.308275679113
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;Other	4.21089864788e-05
k__Bacteria;p__Firmicutes;Other;Other	0.000795859844449
k__Bacteria;p__Firmicutes;c__Bacilli;Other	8.42179729576e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	1.26326959436e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0877256515313
k__Bacteria;p__Firmicutes;c__Clostridia;Other	5.05307837746e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.378361876208
k__Bacteria;p__Lentisphaerae;c__Lentisphaerae;o__Victivallales	0.000400035371549
k__Bacteria;p__Proteobacteria;Other;Other	0.000240021222929
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	4.21089864788e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.000859023324168
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.118978941296
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.000619002101238
k__Bacteria;p__Tenericutes;c__Erysipelotrichi;o__Erysipelotrichales	0.00578998564084
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.0427827302625
