Taxon	Mock.2	Mock.3	Mock.1
Root;Agaricomycetes;Other;Other;Other	6.72110763854e-05	0.0	0.0
Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Aspergillus	0.000168027690963	0.00026208884812	0.000237731363559
Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium	0.0647242665591	0.0655222120299	0.0713194090678
Root;Other;Other;Other;Other	0.000772927378432	0.00124492202857	0.00125658006453
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Galactomyces	0.267130423094	0.234962652339	0.250500933945
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Geotrichum	0.0578687367678	0.0597562573712	0.0551876379691
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Other	0.000201633229156	0.00013104442406	0.000101884870097
Root;Saccharomycetes;Saccharomycetales;Incertae_sedis;Candida	0.158080451658	0.168129996069	0.158057395143
Root;Saccharomycetes;Saccharomycetales;Other;Other	0.0800147864368	0.0602804350675	0.0716590253014
Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Issatchenkia	0.103605874248	0.12265758092	0.105620648667
Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia	0.0775279766105	0.0792163543441	0.081745627441
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Kluyveromyces	0.0656988271667	0.0473725592976	0.065579894719
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Zygosaccharomyces	0.0241287764224	0.0158563753112	0.0226184411615
Root;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium	0.088416170985	0.133730834753	0.101749023603
Root;Sordariomycetes;Hypocreales;Nectriaceae;Other	3.36055381927e-05	6.55222120299e-05	0.0
Root;Sordariomycetes;Hypocreales;Other;Other	0.000100816614578	6.55222120299e-05	0.000135846493462
Root;Sordariomycetes;Microascales;Microascaceae;Scopulariopsis	0.0114594885237	0.0107456427729	0.0142299201902
