Taxon	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	0.00335774660353	0.0444070189202	0.0458093517843	0.00380305429011
k__Bacteria;Other;Other;Other;Other	0.000777204938709	0.000310147878965	0.000448745379094	0.00100562178928
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other	6.91463468602e-06	0.0	8.67979456662e-07	1.2115925172e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	0.0123785790149	8.66589661813e-05	5.03428084864e-05	0.0139885087181
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	4.14878081161e-06	1.14024955502e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	0.000125846351286	3.42074866505e-06	7.81181510996e-06	0.00010769711264
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.0438263375669	0.000356898110721	0.000356739556688	0.045013354442
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae	0.0	2.28049911004e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other	0.000113400008851	0.000245153654329	0.000236090412212	0.000142698674249
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	0.000921029340178	0.000779930695632	0.000890546922535	0.00112004997146
k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__	0.0141902133027	0.0094424065651	0.0097456733394	0.0143654486123
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	0.024004845776	0.00239566431509	0.00275409881599	0.0251365060903
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	5.53170774882e-06	3.42074866505e-06	4.33989728331e-06	1.34621390801e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	0.0	0.0	1.73595891332e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	3.18073195557e-05	3.42074866505e-06	7.81181510996e-06	2.69242781601e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.466300836394	0.670936521167	0.653083366823	0.468017996188
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other	0.000347114661238	0.000790192941627	0.00101987586158	0.000364823969069
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.0102073837235	0.000171037433253	0.000115441267736	0.0104789290599
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.00302169535779	0.000177878930583	0.000233486473842	0.00424999730757
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.0736118179404	0.100715962696	0.105223413572	0.0710800943427
k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other	0.0	0.0	8.67979456662e-07	1.34621390801e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other	8.29756162322e-06	6.84149733011e-06	9.54777402328e-06	1.75007808041e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.024071226269	0.0181185654292	0.0182128129391	0.0271908285139
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	4.14878081161e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;Other;Other;Other	3.87219542417e-05	0.000110604206837	0.000159708220026	7.94266205723e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other	1.10634154976e-05	0.000103762709507	0.000143216610349	1.75007808041e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.0	0.0	1.73595891332e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	4.14878081161e-06	2.39452406554e-05	3.29832193532e-05	2.69242781601e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	0.0	0.0	3.47191782665e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;Other	5.53170774882e-06	1.14024955502e-05	7.81181510996e-06	1.34621390801e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.0111463911139	0.0715004885969	0.0748259050205	0.0102352643426
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other	4.14878081161e-06	0.0	8.67979456662e-07	2.69242781601e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	2.76585387441e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	0.0	2.28049911004e-06	8.67979456662e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	0.0194729942028	0.0013865434589	0.00132887654815	0.0210669014464
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;Other	1.3829269372e-06	0.0	0.0	1.34621390801e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae	0.0248816214542	0.00164423985834	0.00151028425459	0.0247824518325
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other	7.60609815462e-05	0.000129988449272	0.000195295377749	9.01963318363e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.00807767624021	0.049678392613	0.0556114437883	0.00870192670135
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	0.0	3.42074866505e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;Other	1.65951232464e-05	3.42074866505e-06	5.20787673997e-06	8.07728344803e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	0.164589049431	0.00798402738423	0.0083777377157	0.144175470906
