Taxon	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.00335774660353	0.0444070189202	0.0458093517843	0.00380305429011
k__Bacteria;Other;Other	0.000777204938709	0.000310147878965	0.000448745379094	0.00100562178928
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0125154887817	9.12199644014e-05	5.9022603053e-05	0.0141083217559
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.0438263375669	0.000356898110721	0.000356739556688	0.045013354442
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	0.0	2.28049911004e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other	0.000113400008851	0.000245153654329	0.000236090412212	0.000142698674249
k__Bacteria;p__Firmicutes;c__Bacilli	0.592642275523	0.785416436241	0.773079790747	0.594854231958
k__Bacteria;p__Firmicutes;c__Clostridia	0.0240836726114	0.0181254069266	0.0182232286926	0.0272096755086
k__Bacteria;p__Proteobacteria;Other	3.87219542417e-05	0.000110604206837	0.000159708220026	7.94266205723e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.0111671350179	0.0716395990426	0.075015124542	0.0102568037651
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.0194799088375	0.00138882395801	0.00133061250706	0.0210695938742
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.0248830043811	0.00164423985834	0.00151028425459	0.0247837980464
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.201381820596	0.0755894235012	0.0831793393114	0.181938117239
k__Bacteria;p__Thermi;c__Deinococci	0.0657332831792	0.00067274723746	0.000591961989444	0.0757353020366
