Taxon	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.00335774660353	0.0444070189202	0.0458093517843	0.00380305429011
k__Bacteria;Other;Other;Other	0.000777204938709	0.000310147878965	0.000448745379094	0.00100562178928
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.0125154887817	9.12199644014e-05	5.9022603053e-05	0.0141083217559
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.0438263375669	0.000356898110721	0.000356739556688	0.045013354442
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	0.0	2.28049911004e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other	0.000113400008851	0.000245153654329	0.000236090412212	0.000142698674249
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.000921029340178	0.000779930695632	0.000890546922535	0.00112004997146
k__Bacteria;p__Firmicutes;c__Bacilli;o__	0.0141902133027	0.0094424065651	0.0097456733394	0.0143654486123
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.490343021197	0.673339026979	0.65585135331	0.493194888695
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.087188011683	0.101855072001	0.106592217175	0.0861738446792
k__Bacteria;p__Firmicutes;c__Clostridia;Other	0.0	0.0	8.67979456662e-07	1.34621390801e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0240836726114	0.0181254069266	0.0182223607132	0.0272083292947
k__Bacteria;p__Proteobacteria;Other;Other	3.87219542417e-05	0.000110604206837	0.000159708220026	7.94266205723e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other	1.10634154976e-05	0.000103762709507	0.000143216610349	1.75007808041e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	0.0	0.0	1.73595891332e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	4.14878081161e-06	2.39452406554e-05	3.64551371798e-05	2.69242781601e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0111519228216	0.0715118910925	0.0748337168356	0.0102366105565
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	4.14878081161e-06	0.0	8.67979456662e-07	2.69242781601e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	2.76585387441e-06	2.28049911004e-06	8.67979456662e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.0194729942028	0.0013865434589	0.00132887654815	0.0210669014464
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.0248830043811	0.00164423985834	0.00151028425459	0.0247837980464
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	7.60609815462e-05	0.000129988449272	0.000195295377749	9.01963318363e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.00807767624021	0.049678392613	0.0556114437883	0.00870192670135
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	3.42074866505e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.193226700447	0.025729731209	0.0273448248027	0.173133878281
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	1.3829269372e-06	4.78904813107e-05	2.77753426132e-05	1.2115925172e-05
k__Bacteria;p__Thermi;c__Deinococci;Other	5.11682966765e-05	0.0	1.73595891332e-06	7.53879788483e-05
k__Bacteria;p__Thermi;c__Deinococci;o__Deinococcales	0.0656821148825	0.00067274723746	0.00059022603053	0.0756599140577
