dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
F1-REF	6	1	vsearch	10:0.51:0.97	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Gigasporaceae	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales;f__Pannariaceae;g__Psoroma;s__Psoroma_fruticulosum	misclassification	1	[0, 0.40476190476190477, 0.26315789473684209, 0.088235294117647065, 0.0086206896551724137, 0.0097087378640776691, 0.0]	[0, 0.28176795580110497, 0.13812154696132597, 0.033149171270718231, 0.0027624309392265192, 0.0027624309392265192, 0.0]	[0, 0.33224755700325737, 0.18115942028985507, 0.048192771084337345, 0.0041841004184100415, 0.0043010752688172043, 0.0]
F1-REF	6	1	vsearch	10:0.51:0.97	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Rhizoscyphus;s__Rhizoscyphus_sp	misclassification	2	[0, 0.40476190476190477, 0.26315789473684209, 0.088235294117647065, 0.0086206896551724137, 0.0097087378640776691, 0.0]	[0, 0.28176795580110497, 0.13812154696132597, 0.033149171270718231, 0.0027624309392265192, 0.0027624309392265192, 0.0]	[0, 0.33224755700325737, 0.18115942028985507, 0.048192771084337345, 0.0041841004184100415, 0.0043010752688172043, 0.0]
F1-REF	6	1	vsearch	10:0.51:0.97	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycena;s__Mycena_sp	misclassification	3	[0, 0.40476190476190477, 0.26315789473684209, 0.088235294117647065, 0.0086206896551724137, 0.0097087378640776691, 0.0]	[0, 0.28176795580110497, 0.13812154696132597, 0.033149171270718231, 0.0027624309392265192, 0.0027624309392265192, 0.0]	[0, 0.33224755700325737, 0.18115942028985507, 0.048192771084337345, 0.0041841004184100415, 0.0043010752688172043, 0.0]
F1-REF	6	1	vsearch	10:0.51:0.97	k__Fungi;p__Basidiomycota;c__Agaricomycetes	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_nitidiuscula	underclassification	3	[0, 0.40476190476190477, 0.26315789473684209, 0.088235294117647065, 0.0086206896551724137, 0.0097087378640776691, 0.0]	[0, 0.28176795580110497, 0.13812154696132597, 0.033149171270718231, 0.0027624309392265192, 0.0027624309392265192, 0.0]	[0, 0.33224755700325737, 0.18115942028985507, 0.048192771084337345, 0.0041841004184100415, 0.0043010752688172043, 0.0]
F1-REF	6	1	vsearch	10:0.51:0.97	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Hericiaceae;g__Hericium;s__Hericium_coralloides	underclassification	0	[0, 0.40476190476190477, 0.26315789473684209, 0.088235294117647065, 0.0086206896551724137, 0.0097087378640776691, 0.0]	[0, 0.28176795580110497, 0.13812154696132597, 0.033149171270718231, 0.0027624309392265192, 0.0027624309392265192, 0.0]	[0, 0.33224755700325737, 0.18115942028985507, 0.048192771084337345, 0.0041841004184100415, 0.0043010752688172043, 0.0]
F1-REF	6	1	vsearch	10:0.51:0.97	k__Fungi;p__Ascomycota	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Chlorophyllum;s__Chlorophyllum_hortense	misclassification	1	[0, 0.40476190476190477, 0.26315789473684209, 0.088235294117647065, 0.0086206896551724137, 0.0097087378640776691, 0.0]	[0, 0.28176795580110497, 0.13812154696132597, 0.033149171270718231, 0.0027624309392265192, 0.0027624309392265192, 0.0]	[0, 0.33224755700325737, 0.18115942028985507, 0.048192771084337345, 0.0041841004184100415, 0.0043010752688172043, 0.0]
F1-REF	6	1	vsearch	10:0.51:0.97	k__Fungi;p__Ascomycota	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__Entoloma_jubatum	misclassification	1	[0, 0.40476190476190477, 0.26315789473684209, 0.088235294117647065, 0.0086206896551724137, 0.0097087378640776691, 0.0]	[0, 0.28176795580110497, 0.13812154696132597, 0.033149171270718231, 0.0027624309392265192, 0.0027624309392265192, 0.0]	[0, 0.33224755700325737, 0.18115942028985507, 0.048192771084337345, 0.0041841004184100415, 0.0043010752688172043, 0.0]
F1-REF	6	1	vsearch	10:0.51:0.97	k__Fungi;p__Ascomycota	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Melanoleuca;s__Melanoleuca_melaleuca	misclassification	1	[0, 0.40476190476190477, 0.26315789473684209, 0.088235294117647065, 0.0086206896551724137, 0.0097087378640776691, 0.0]	[0, 0.28176795580110497, 0.13812154696132597, 0.033149171270718231, 0.0027624309392265192, 0.0027624309392265192, 0.0]	[0, 0.33224755700325737, 0.18115942028985507, 0.048192771084337345, 0.0041841004184100415, 0.0043010752688172043, 0.0]
F1-REF	6	1	vsearch	10:0.51:0.97	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycena;s__Mycena_rubromarginata	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Myrothecium;s__Myrothecium_sp	misclassification	1	[0, 0.40476190476190477, 0.26315789473684209, 0.088235294117647065, 0.0086206896551724137, 0.0097087378640776691, 0.0]	[0, 0.28176795580110497, 0.13812154696132597, 0.033149171270718231, 0.0027624309392265192, 0.0027624309392265192, 0.0]	[0, 0.33224755700325737, 0.18115942028985507, 0.048192771084337345, 0.0041841004184100415, 0.0043010752688172043, 0.0]
F1-REF	6	1	vsearch	10:0.51:0.97	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Phylloporus;s__Phylloporus_sp	underclassification	0	[0, 0.40476190476190477, 0.26315789473684209, 0.088235294117647065, 0.0086206896551724137, 0.0097087378640776691, 0.0]	[0, 0.28176795580110497, 0.13812154696132597, 0.033149171270718231, 0.0027624309392265192, 0.0027624309392265192, 0.0]	[0, 0.33224755700325737, 0.18115942028985507, 0.048192771084337345, 0.0041841004184100415, 0.0043010752688172043, 0.0]
F1-REF	6	1	vsearch	10:0.51:0.97	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lyophyllaceae;g__Lyophyllum;s__Lyophyllum_decastes	misclassification	4	[0, 0.40476190476190477, 0.26315789473684209, 0.088235294117647065, 0.0086206896551724137, 0.0097087378640776691, 0.0]	[0, 0.28176795580110497, 0.13812154696132597, 0.033149171270718231, 0.0027624309392265192, 0.0027624309392265192, 0.0]	[0, 0.33224755700325737, 0.18115942028985507, 0.048192771084337345, 0.0041841004184100415, 0.0043010752688172043, 0.0]
