Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
NOHIT;Other	0.000196136458904	0.000132255225222	0.000162871930167	0.000153486847836
k__Archaea;p__Euryarchaeota	0.0456997949246	0.044331723468	0.0037958582072	0.0033490553645
k__Bacteria;Other	1.73572087525e-06	0.0	0.0	2.76552878985e-06
k__Bacteria;p__Acidobacteria	0.0	2.28026250382e-06	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Actinobacteria	5.8146649321e-05	9.00703689009e-05	0.0141052475721	0.0125071039521
k__Bacteria;p__Bacteroidetes	0.000355822779427	0.0003580012131	0.0450038025885	0.0437727896857
k__Bacteria;p__Cyanobacteria	8.67860437627e-07	1.14013125191e-06	0.0	0.0
k__Bacteria;p__Firmicutes	0.791763830875	0.803943029922	0.622369988491	0.616981176428
k__Bacteria;p__Proteobacteria	0.161312690984	0.15045856079	0.238071650189	0.256927303927
k__Bacteria;p__[Caldithrix]	0.0	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__[Thermi]	0.00061097374809	0.000682938619894	0.076487888924	0.0663035527366
