Taxon	EUK.Mock.1
Root;k__Eukaryota;Other;Other;Other	0.283779080159
Root;k__Eukaryota;p__Fungi;Other;Other	0.00142990188239
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;Other	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium	0.0160769889277
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other	0.114326299847
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida	0.0427277259856
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Clavispora	0.0186639824649
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Coccidioides	0.0344775684142
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Epichloe	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex	0.000413918965955
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Papiliotrema	0.000112886990715
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces	0.25762692731
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Tremella	0.000235181230656
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Trichophyton	0.0119848355142
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other	0.00259640078645
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizomucor	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus	0.205567210092
Root;k__Eukaryota;p__Metazoa;Other;Other	3.7628996905e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other	0.00246469929728
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo	0.00649100196612
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other	0.000884281427268
