Taxon	Mock.2	Mock.3	Mock.1
Root;Eurotiomycetes;Eurotiales;Trichocomaceae	0.0648922942501	0.065718778666	0.0715231788079
Root;Other;Other;Other	0.206707665423	0.181824138383	0.195551027339
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae	0.091205430655	0.0775127768313	0.0845644421803
Root;Saccharomycetes;Saccharomycetales;Incertae_sedis	0.158013240582	0.167998951645	0.15802343352
Root;Saccharomycetes;Saccharomycetales;Other	0.125819134993	0.10909448303	0.115197826456
Root;Saccharomycetes;Saccharomycetales;Pichiaceae	0.180865006553	0.201480801992	0.186958736628
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae	0.072554356958	0.0518280697156	0.0721684496519
Root;Sordariomycetes;Hypocreales;Nectriaceae	0.000604899687468	0.000982833180448	0.000916963830871
Root;Sordariomycetes;Hypocreales;Other	0.086500655308	0.131240990696	0.0996094413313
Root;Sordariomycetes;Microascales;Microascaceae	0.0112242497564	0.0107456427729	0.01402615045
Root;Sordariomycetes;Other;Other	0.00161306583325	0.00157253308872	0.00146034980472
