Taxon	HMPMockV1.1.Even1	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae	0.00422088115254	0.00429032372443	0.0847392081984	0.0822078893917
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae	0.00240694875641	0.00400666595752	9.66790738145e-05	0.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae	0.00809292915199	0.00836790412367	9.66790738145e-05	0.000142536435876
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae	0.0198137230962	0.0248200546041	0.000241697684536	0.000213804653815
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae	0.00659294659364	0.00882884799489	0.000918451201237	0.000712682179382
Bacteria;Firmicutes;Bacilli;Bacillales;Other	0.00795339589075	0.00783604581073	0.00792768405279	0.00912233189609
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae	0.170963128336	0.186292238414	0.413303040557	0.391511955244
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae	0.00261624864827	0.00340389320285	4.83395369072e-05	0.000142536435876
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae	0.0156626085743	0.0219834769351	0.0548170348528	0.0526315789474
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae	0.00558133044965	0.00826153246109	0.00836273988495	0.00776823575526
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae	0.00362786479227	0.0045030670496	0.0416203412771	0.0440081245768
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae	0.00662782990895	0.00932524908698	0.00106346981196	0.000748316288351
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae	0.00641853001709	0.00663050030139	0.000435055832165	0.000677048070413
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae	0.00233718212579	0.00304932099422	0.0282786290907	0.0307522360403
Bacteria;Proteobacteria;Gammaproteobacteria;Other;Other	0.00212788223393	0.0023047193561	0.00261033499299	0.00374158144176
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae	0.404855757491	0.355316810268	0.0331609223184	0.0319994298543
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Other	0.0117556772596	0.00897067687835	0.0013051674965	0.00106902326907
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae	0.318345135522	0.331808672836	0.320974525064	0.34255068952
