dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
F1-REF	6	1	naive-bayes	0.001:[12,12]:0.7	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales;f__Pannariaceae;g__Psoroma;s__Psoroma_tenue	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales;f__Pannariaceae;g__Psoroma;s__Psoroma_fruticulosum	misclassification	6	[0, 0.99420289855072463, 0.99099099099099097, 0.98738170347003151, 0.97385620915032678, 0.93666666666666665, 0.6404494382022472]	[0, 0.9475138121546961, 0.91160220994475138, 0.86464088397790051, 0.82320441988950277, 0.77624309392265189, 0.47237569060773482]	[0, 0.97029702970297027, 0.94964028776978426, 0.92194403534609726, 0.89221556886227549, 0.84894259818731121, 0.54372019077901435]
F1-REF	6	1	naive-bayes	0.001:[12,12]:0.7	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cystodendron;s__Cystodendron_sp	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Rhizoscyphus;s__Rhizoscyphus_sp	misclassification	4	[0, 0.99420289855072463, 0.99099099099099097, 0.98738170347003151, 0.97385620915032678, 0.93666666666666665, 0.6404494382022472]	[0, 0.9475138121546961, 0.91160220994475138, 0.86464088397790051, 0.82320441988950277, 0.77624309392265189, 0.47237569060773482]	[0, 0.97029702970297027, 0.94964028776978426, 0.92194403534609726, 0.89221556886227549, 0.84894259818731121, 0.54372019077901435]
F1-REF	6	1	naive-bayes	0.001:[12,12]:0.7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycena	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycena;s__Mycena_sp	underclassification	6	[0, 0.99420289855072463, 0.99099099099099097, 0.98738170347003151, 0.97385620915032678, 0.93666666666666665, 0.6404494382022472]	[0, 0.9475138121546961, 0.91160220994475138, 0.86464088397790051, 0.82320441988950277, 0.77624309392265189, 0.47237569060773482]	[0, 0.97029702970297027, 0.94964028776978426, 0.92194403534609726, 0.89221556886227549, 0.84894259818731121, 0.54372019077901435]
F1-REF	6	1	naive-bayes	0.001:[12,12]:0.7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_stellatospora	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_nitidiuscula	misclassification	6	[0, 0.99420289855072463, 0.99099099099099097, 0.98738170347003151, 0.97385620915032678, 0.93666666666666665, 0.6404494382022472]	[0, 0.9475138121546961, 0.91160220994475138, 0.86464088397790051, 0.82320441988950277, 0.77624309392265189, 0.47237569060773482]	[0, 0.97029702970297027, 0.94964028776978426, 0.92194403534609726, 0.89221556886227549, 0.84894259818731121, 0.54372019077901435]
F1-REF	6	1	naive-bayes	0.001:[12,12]:0.7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Hericiaceae;g__Hericium;s__Hericium_coralloides	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Hericiaceae;g__Hericium;s__Hericium_coralloides	match	7	[0, 0.99420289855072463, 0.99099099099099097, 0.98738170347003151, 0.97385620915032678, 0.93666666666666665, 0.6404494382022472]	[0, 0.9475138121546961, 0.91160220994475138, 0.86464088397790051, 0.82320441988950277, 0.77624309392265189, 0.47237569060773482]	[0, 0.97029702970297027, 0.94964028776978426, 0.92194403534609726, 0.89221556886227549, 0.84894259818731121, 0.54372019077901435]
F1-REF	6	1	naive-bayes	0.001:[12,12]:0.7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Chlorophyllum;s__Chlorophyllum_hortense	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Chlorophyllum;s__Chlorophyllum_hortense	match	7	[0, 0.99420289855072463, 0.99099099099099097, 0.98738170347003151, 0.97385620915032678, 0.93666666666666665, 0.6404494382022472]	[0, 0.9475138121546961, 0.91160220994475138, 0.86464088397790051, 0.82320441988950277, 0.77624309392265189, 0.47237569060773482]	[0, 0.97029702970297027, 0.94964028776978426, 0.92194403534609726, 0.89221556886227549, 0.84894259818731121, 0.54372019077901435]
F1-REF	6	1	naive-bayes	0.001:[12,12]:0.7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__Entoloma_jubatum	underclassification	4	[0, 0.99420289855072463, 0.99099099099099097, 0.98738170347003151, 0.97385620915032678, 0.93666666666666665, 0.6404494382022472]	[0, 0.9475138121546961, 0.91160220994475138, 0.86464088397790051, 0.82320441988950277, 0.77624309392265189, 0.47237569060773482]	[0, 0.97029702970297027, 0.94964028776978426, 0.92194403534609726, 0.89221556886227549, 0.84894259818731121, 0.54372019077901435]
F1-REF	6	1	naive-bayes	0.001:[12,12]:0.7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Melanoleuca;s__Melanoleuca_sp	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Melanoleuca;s__Melanoleuca_melaleuca	misclassification	6	[0, 0.99420289855072463, 0.99099099099099097, 0.98738170347003151, 0.97385620915032678, 0.93666666666666665, 0.6404494382022472]	[0, 0.9475138121546961, 0.91160220994475138, 0.86464088397790051, 0.82320441988950277, 0.77624309392265189, 0.47237569060773482]	[0, 0.97029702970297027, 0.94964028776978426, 0.92194403534609726, 0.89221556886227549, 0.84894259818731121, 0.54372019077901435]
F1-REF	6	1	naive-bayes	0.001:[12,12]:0.7	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Myrothecium;s__Myrothecium_verrucaria	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Myrothecium;s__Myrothecium_sp	misclassification	6	[0, 0.99420289855072463, 0.99099099099099097, 0.98738170347003151, 0.97385620915032678, 0.93666666666666665, 0.6404494382022472]	[0, 0.9475138121546961, 0.91160220994475138, 0.86464088397790051, 0.82320441988950277, 0.77624309392265189, 0.47237569060773482]	[0, 0.97029702970297027, 0.94964028776978426, 0.92194403534609726, 0.89221556886227549, 0.84894259818731121, 0.54372019077901435]
F1-REF	6	1	naive-bayes	0.001:[12,12]:0.7	k__Fungi;p__Basidiomycota;c__Agaricomycetes	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Phylloporus;s__Phylloporus_sp	underclassification	3	[0, 0.99420289855072463, 0.99099099099099097, 0.98738170347003151, 0.97385620915032678, 0.93666666666666665, 0.6404494382022472]	[0, 0.9475138121546961, 0.91160220994475138, 0.86464088397790051, 0.82320441988950277, 0.77624309392265189, 0.47237569060773482]	[0, 0.97029702970297027, 0.94964028776978426, 0.92194403534609726, 0.89221556886227549, 0.84894259818731121, 0.54372019077901435]
F1-REF	6	1	naive-bayes	0.001:[12,12]:0.7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lyophyllaceae;g__Lyophyllum;s__Lyophyllum_decastes	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lyophyllaceae;g__Lyophyllum;s__Lyophyllum_decastes	match	7	[0, 0.99420289855072463, 0.99099099099099097, 0.98738170347003151, 0.97385620915032678, 0.93666666666666665, 0.6404494382022472]	[0, 0.9475138121546961, 0.91160220994475138, 0.86464088397790051, 0.82320441988950277, 0.77624309392265189, 0.47237569060773482]	[0, 0.97029702970297027, 0.94964028776978426, 0.92194403534609726, 0.89221556886227549, 0.84894259818731121, 0.54372019077901435]
F1-REF	6	1	naive-bayes	0.001:[12,12]:0.7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lyophyllaceae;g__Lyophyllum	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lyophyllaceae;g__Lyophyllum;s__Lyophyllum_caerulescens	underclassification	6	[0, 0.99420289855072463, 0.99099099099099097, 0.98738170347003151, 0.97385620915032678, 0.93666666666666665, 0.6404494382022472]	[0, 0.9475138121546961, 0.91160220994475138, 0.86464088397790051, 0.82320441988950277, 0.77624309392265189, 0.47237569060773482]	[0, 0.97029702970297027, 0.94964028776978426, 0.92194403534609726, 0.89221556886227549, 0.84894259818731121, 0.54372019077901435]
F1-REF	6	1	naive-bayes	0.001:[12,12]:0.7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucoagaricus;s__Leucoagaricus_cinerascens	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucocoprinus;s__Leucocoprinus_sp	misclassification	5	[0, 0.99420289855072463, 0.99099099099099097, 0.98738170347003151, 0.97385620915032678, 0.93666666666666665, 0.6404494382022472]	[0, 0.9475138121546961, 0.91160220994475138, 0.86464088397790051, 0.82320441988950277, 0.77624309392265189, 0.47237569060773482]	[0, 0.97029702970297027, 0.94964028776978426, 0.92194403534609726, 0.89221556886227549, 0.84894259818731121, 0.54372019077901435]
F1-REF	6	1	naive-bayes	0.001:[12,12]:0.7	k__Fungi;p__Basidiomycota	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales_fam_Incertae_sedis;g__Rhodotorula;s__Rhodotorula_sp	underclassification	2	[0, 0.99420289855072463, 0.99099099099099097, 0.98738170347003151, 0.97385620915032678, 0.93666666666666665, 0.6404494382022472]	[0, 0.9475138121546961, 0.91160220994475138, 0.86464088397790051, 0.82320441988950277, 0.77624309392265189, 0.47237569060773482]	[0, 0.97029702970297027, 0.94964028776978426, 0.92194403534609726, 0.89221556886227549, 0.84894259818731121, 0.54372019077901435]
F1-REF	6	1	naive-bayes	0.001:[12,12]:0.7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__Amanita_cruzii	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__Amanita_sp	misclassification	6	[0, 0.99420289855072463, 0.99099099099099097, 0.98738170347003151, 0.97385620915032678, 0.93666666666666665, 0.6404494382022472]	[0, 0.9475138121546961, 0.91160220994475138, 0.86464088397790051, 0.82320441988950277, 0.77624309392265189, 0.47237569060773482]	[0, 0.97029702970297027, 0.94964028776978426, 0.92194403534609726, 0.89221556886227549, 0.84894259818731121, 0.54372019077901435]
F1-REF	6	1	naive-bayes	0.001:[12,12]:0.7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_pseudointegra	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_compacta	misclassification	6	[0, 0.99420289855072463, 0.99099099099099097, 0.98738170347003151, 0.97385620915032678, 0.93666666666666665, 0.6404494382022472]	[0, 0.9475138121546961, 0.91160220994475138, 0.86464088397790051, 0.82320441988950277, 0.77624309392265189, 0.47237569060773482]	[0, 0.97029702970297027, 0.94964028776978426, 0.92194403534609726, 0.89221556886227549, 0.84894259818731121, 0.54372019077901435]
