Taxon	MockHiSeq.even
NOHIT;Other;Other;Other	2.78971154383e-05
Unclassified;Other;Other;Other	0.143878104822
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	5.07220280696e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales	0.0402758263886
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.344184465872
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales	1.52166084209e-05
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales	3.55054196487e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	1.26805070174e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.00425304205363
k__Bacteria; p__Firmicutes; c__Clostridia; o__	2.53610140348e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.323431548087
k__Bacteria; p__Firmicutes; c__Clostridia; o__Coriobacteriales	0.000768438725254
k__Bacteria; p__Firmicutes; c__Clostridia;Other	4.81859266661e-05
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales	3.29693182452e-05
k__Bacteria; p__Fusobacteria; c__Fusobacteria; o__Fusobacteriales	5.07220280696e-06
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales	0.000172454895437
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	4.81859266661e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales	2.28249126313e-05
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales	9.63718533322e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__	0.000215568619296
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales	1.26805070174e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales	0.122998381967
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales	8.87635491217e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales	5.07220280696e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales	0.000268826748769
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales	9.63718533322e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria;Other	2.02888112278e-05
k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales	0.0189294608756
k__Bacteria;Other;Other;Other	2.53610140348e-05
