dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
F1-REF	6	1	blast+	0.001:10:0.75:0.97	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_reesei	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales;f__Pannariaceae;g__Psoroma;s__Psoroma_fruticulosum	misclassification	2	[0, 0.44339622641509435, 0.2857142857142857, 0.11377245508982035, 0.027586206896551724, 0.022900763358778626, 0.010638297872340425]	[0, 0.25966850828729282, 0.15469613259668508, 0.052486187845303865, 0.011049723756906077, 0.0082872928176795577, 0.0027624309392265192]	[0, 0.32752613240418116, 0.20071684587813621, 0.071833648393194699, 0.015779092702169626, 0.012170385395537525, 0.0043859649122807015]
F1-REF	6	1	blast+	0.001:10:0.75:0.97	Unassigned	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Rhizoscyphus;s__Rhizoscyphus_sp	underclassification	0	[0, 0.44339622641509435, 0.2857142857142857, 0.11377245508982035, 0.027586206896551724, 0.022900763358778626, 0.010638297872340425]	[0, 0.25966850828729282, 0.15469613259668508, 0.052486187845303865, 0.011049723756906077, 0.0082872928176795577, 0.0027624309392265192]	[0, 0.32752613240418116, 0.20071684587813621, 0.071833648393194699, 0.015779092702169626, 0.012170385395537525, 0.0043859649122807015]
F1-REF	6	1	blast+	0.001:10:0.75:0.97	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Fomitopsidaceae;g__Antrodia	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycena;s__Mycena_sp	misclassification	3	[0, 0.44339622641509435, 0.2857142857142857, 0.11377245508982035, 0.027586206896551724, 0.022900763358778626, 0.010638297872340425]	[0, 0.25966850828729282, 0.15469613259668508, 0.052486187845303865, 0.011049723756906077, 0.0082872928176795577, 0.0027624309392265192]	[0, 0.32752613240418116, 0.20071684587813621, 0.071833648393194699, 0.015779092702169626, 0.012170385395537525, 0.0043859649122807015]
F1-REF	6	1	blast+	0.001:10:0.75:0.97	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Lipomycetaceae;g__Lipomyces	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_nitidiuscula	misclassification	1	[0, 0.44339622641509435, 0.2857142857142857, 0.11377245508982035, 0.027586206896551724, 0.022900763358778626, 0.010638297872340425]	[0, 0.25966850828729282, 0.15469613259668508, 0.052486187845303865, 0.011049723756906077, 0.0082872928176795577, 0.0027624309392265192]	[0, 0.32752613240418116, 0.20071684587813621, 0.071833648393194699, 0.015779092702169626, 0.012170385395537525, 0.0043859649122807015]
F1-REF	6	1	blast+	0.001:10:0.75:0.97	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Hericiaceae;g__Hericium;s__Hericium_coralloides	underclassification	0	[0, 0.44339622641509435, 0.2857142857142857, 0.11377245508982035, 0.027586206896551724, 0.022900763358778626, 0.010638297872340425]	[0, 0.25966850828729282, 0.15469613259668508, 0.052486187845303865, 0.011049723756906077, 0.0082872928176795577, 0.0027624309392265192]	[0, 0.32752613240418116, 0.20071684587813621, 0.071833648393194699, 0.015779092702169626, 0.012170385395537525, 0.0043859649122807015]
F1-REF	6	1	blast+	0.001:10:0.75:0.97	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Chlorophyllum;s__Chlorophyllum_hortense	misclassification	4	[0, 0.44339622641509435, 0.2857142857142857, 0.11377245508982035, 0.027586206896551724, 0.022900763358778626, 0.010638297872340425]	[0, 0.25966850828729282, 0.15469613259668508, 0.052486187845303865, 0.011049723756906077, 0.0082872928176795577, 0.0027624309392265192]	[0, 0.32752613240418116, 0.20071684587813621, 0.071833648393194699, 0.015779092702169626, 0.012170385395537525, 0.0043859649122807015]
F1-REF	6	1	blast+	0.001:10:0.75:0.97	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Helvellaceae;g__Helvella;s__Helvella_pseudoreflexa	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__Entoloma_jubatum	misclassification	1	[0, 0.44339622641509435, 0.2857142857142857, 0.11377245508982035, 0.027586206896551724, 0.022900763358778626, 0.010638297872340425]	[0, 0.25966850828729282, 0.15469613259668508, 0.052486187845303865, 0.011049723756906077, 0.0082872928176795577, 0.0027624309392265192]	[0, 0.32752613240418116, 0.20071684587813621, 0.071833648393194699, 0.015779092702169626, 0.012170385395537525, 0.0043859649122807015]
F1-REF	6	1	blast+	0.001:10:0.75:0.97	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Melanoleuca;s__Melanoleuca_melaleuca	underclassification	0	[0, 0.44339622641509435, 0.2857142857142857, 0.11377245508982035, 0.027586206896551724, 0.022900763358778626, 0.010638297872340425]	[0, 0.25966850828729282, 0.15469613259668508, 0.052486187845303865, 0.011049723756906077, 0.0082872928176795577, 0.0027624309392265192]	[0, 0.32752613240418116, 0.20071684587813621, 0.071833648393194699, 0.015779092702169626, 0.012170385395537525, 0.0043859649122807015]
F1-REF	6	1	blast+	0.001:10:0.75:0.97	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Gigasporaceae;g__Cetraspora;s__Cetraspora_gilmorei	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Myrothecium;s__Myrothecium_sp	misclassification	1	[0, 0.44339622641509435, 0.2857142857142857, 0.11377245508982035, 0.027586206896551724, 0.022900763358778626, 0.010638297872340425]	[0, 0.25966850828729282, 0.15469613259668508, 0.052486187845303865, 0.011049723756906077, 0.0082872928176795577, 0.0027624309392265192]	[0, 0.32752613240418116, 0.20071684587813621, 0.071833648393194699, 0.015779092702169626, 0.012170385395537525, 0.0043859649122807015]
F1-REF	6	1	blast+	0.001:10:0.75:0.97	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Phylloporus;s__Phylloporus_sp	underclassification	0	[0, 0.44339622641509435, 0.2857142857142857, 0.11377245508982035, 0.027586206896551724, 0.022900763358778626, 0.010638297872340425]	[0, 0.25966850828729282, 0.15469613259668508, 0.052486187845303865, 0.011049723756906077, 0.0082872928176795577, 0.0027624309392265192]	[0, 0.32752613240418116, 0.20071684587813621, 0.071833648393194699, 0.015779092702169626, 0.012170385395537525, 0.0043859649122807015]
