UclustConsensusTaxonAssigner parameters:
id_to_taxonomy_filepath:/Users/nbokulich/Desktop/projects/short-read-tax-assignment/data/simulated-community/B1-REF-iter2/ref_taxa.tsv
id_to_taxonomy_fp:/Users/nbokulich/Desktop/projects/short-read-tax-assignment/data/simulated-community/B1-REF-iter2/ref_taxa.tsv
max_accepts:3
min_consensus_fraction:0.76
reference_sequences_fp:/Users/nbokulich/Desktop/projects/short-read-tax-assignment/data/simulated-community/B1-REF-iter2/ref_seqs.fasta
similarity:0.8
unassignable_label:Unassigned
Result path: /var/folders/0t/l1dz88p50y91vx_22fx5w3780000gn/T/assign-taxx6AFdX

.uc file contents:

# uclust --input /Users/nbokulich/Desktop/projects/short-read-tax-assignment/data/simulated-community/B1-REF-iter2/query.fasta --id 0.8 --rev --maxaccepts 3 --allhits --libonly --lib /Users/nbokulich/Desktop/projects/short-read-tax-assignment/data/simulated-community/B1-REF-iter2/ref_seqs.fasta --uc /var/folders/0t/l1dz88p50y91vx_22fx5w3780000gn/T/UclustConsensusTaxonAssigner_IiHlSQ.uc
# version=1.2.22
# Tab-separated fields:
# 1=Type, 2=ClusterNr, 3=SeqLength or ClusterSize, 4=PctId, 5=Strand, 6=QueryStart, 7=SeedStart, 8=Alignment, 9=QueryLabel, 10=TargetLabel
# Record types (field 1): L=LibSeed, S=NewSeed, H=Hit, R=Reject, D=LibCluster, C=NewCluster, N=NoHit
# For C and D types, PctId is average id with seed.
# QueryStart and SeedStart are zero-based relative to start of sequence.
# If minus strand, SeedStart is relative to reverse-complemented seed.
L	13508	250	*	*	*	*	*	1086672	*
H	13508	250	100.0	+	0	0	250M	1110799	1086672
L	12939	250	*	*	*	*	*	2579939	*
H	12939	250	99.2	+	0	0	250M	1110799	2579939
L	15041	250	*	*	*	*	*	1046061	*
H	15041	250	99.2	+	0	0	250M	1110799	1046061
L	12400	250	*	*	*	*	*	14437	*
H	12400	250	100.0	+	0	0	250M	1108244	14437
L	14101	250	*	*	*	*	*	3276645	*
H	14101	250	100.0	+	0	0	250M	1108244	3276645
L	14263	250	*	*	*	*	*	3371550	*
H	14263	250	99.2	+	0	0	250M	1108244	3371550
L	2285	250	*	*	*	*	*	566849	*
H	2285	250	100.0	+	0	0	250M	1105145	566849
L	10185	250	*	*	*	*	*	25807	*
H	10185	250	100.0	+	0	0	250M	1105145	25807
L	17267	250	*	*	*	*	*	4357383	*
H	17267	250	100.0	+	0	0	250M	1105145	4357383
L	12171	250	*	*	*	*	*	1044594	*
H	12171	250	97.6	+	0	0	70M2D178M2I	1037199	1044594
L	12080	250	*	*	*	*	*	1072707	*
H	12080	250	97.6	+	0	0	70M2D178M2I	1037199	1072707
L	137	250	*	*	*	*	*	1086359	*
H	137	250	97.6	+	0	0	74MD175MI	1037199	1086359
L	1847	250	*	*	*	*	*	590403	*
H	1847	250	99.2	+	0	0	250M	1021000	590403
L	2159	250	*	*	*	*	*	574325	*
H	2159	250	92.4	+	0	0	133MI116MD	1021000	574325
L	1960	250	*	*	*	*	*	584360	*
H	1960	250	91.2	+	0	0	250M	1021000	584360
L	697	250	*	*	*	*	*	957437	*
H	697	250	92.8	+	0	0	I39MD19MD190MI	1001255	957437
L	5522	250	*	*	*	*	*	299576	*
H	5522	250	94.4	+	0	0	I39MD19MD35MI14MD140MI	1001255	299576
L	17015	250	*	*	*	*	*	4345055	*
H	17015	250	94.8	+	0	0	I39MD19MD35MI14MD140MI	1001255	4345055
L	15047	250	*	*	*	*	*	971934	*
H	15047	250	97.2	+	0	0	250M	981957	971934
L	16231	250	*	*	*	*	*	4308782	*
H	16231	250	96.8	+	0	0	57MI192MD	981957	4308782
L	18854	250	*	*	*	*	*	4434156	*
H	18854	250	96.8	+	0	0	57MI192MD	981957	4434156
L	13213	250	*	*	*	*	*	930730	*
H	13213	250	100.0	+	0	0	250M	947041	930730
L	828	250	*	*	*	*	*	923209	*
H	828	250	100.0	+	0	0	250M	947041	923209
L	14895	250	*	*	*	*	*	625454	*
H	14895	250	100.0	+	0	0	250M	947041	625454
L	13520	250	*	*	*	*	*	1084983	*
H	13520	250	99.2	+	0	0	250M	938795	1084983
L	13519	250	*	*	*	*	*	1021024	*
H	13519	250	98.8	+	0	0	250M	938795	1021024
L	13040	250	*	*	*	*	*	2648149	*
H	13040	250	97.6	+	0	0	250M	938795	2648149
L	15311	250	*	*	*	*	*	788922	*
H	15311	250	100.0	+	0	0	250M	905674	788922
L	6741	250	*	*	*	*	*	236091	*
H	6741	250	100.0	+	0	0	250M	905674	236091
L	1508	250	*	*	*	*	*	738647	*
H	1508	250	100.0	+	0	0	250M	905674	738647
