Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1
NOHIT;Other;Other;Other	1.530117689e-06	5.91640708431e-06	1.56200170519e-05	8.75518744856e-07
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.0650001644877	0.00504299748849	0.0646323763903	0.00470416221611
k__Bacteria;Other;Other;Other	1.530117689e-06	2.95820354215e-06	0.0	2.62655623457e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	5.58492956486e-05	0.0122062873658	6.7686740558e-05	0.0113405943021
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.000265475419042	0.0396421461175	0.000250571106873	0.0371465093068
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.0	0.0	0.0	1.75103748971e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	0.0	1.95250213148e-06	0.0
k__Bacteria;p__Firmicutes;Other;Other	6.12047075601e-06	8.13505974092e-06	4.55583830679e-06	3.50207497943e-06
k__Bacteria;p__Firmicutes;c__Bacilli;Other	2.1421647646e-05	0.000132379608511	1.82233532272e-05	0.000101560174403
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.675342688983	0.515986871493	0.691523537413	0.507128473621
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	0.000425372717543	0.000215209307692	0.000314352843169	0.000161095449054
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0910244061422	0.0615979328074	0.0870763883917	0.0628447355058
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0175022511856	0.0253318364823	0.0169301459821	0.0236495123361
k__Bacteria;p__Proteobacteria;Other;Other	3.82529422251e-06	0.0	3.25417021914e-06	8.75518744856e-07
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other	7.65058844501e-07	0.0	1.95250213148e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	3.3662589158e-05	5.91640708431e-06	3.31925362352e-05	1.05062249383e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0697473546178	0.0089899805646	0.0663453715937	0.00995727468525
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	1.45361180455e-05	2.73633827649e-05	5.85750639444e-06	1.8385893642e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.00124322062231	0.0199804462746	0.0012281238407	0.0183062214362
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales	1.530117689e-06	3.69775442769e-06	2.60333617531e-06	2.62655623457e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales	3.060235378e-06	4.43730531323e-06	3.25417021914e-06	8.75518744856e-07
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales	0.0	1.47910177108e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.00140770827388	0.0246085557163	0.00140970653893	0.0239752053091
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	1.14758826675e-05	1.47910177108e-06	9.11167661358e-06	2.62655623457e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__	4.59035306701e-06	7.39550885538e-07	3.90500426296e-06	1.75103748971e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	8.41564728951e-06	1.47910177108e-06	1.30166808765e-06	1.75103748971e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	6.12047075601e-06	1.47910177108e-06	5.85750639444e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.049298861822	0.00780965735128	0.0434151865616	0.00706631178974
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188	1.530117689e-06	7.39550885538e-07	6.50834043827e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	1.8361412268e-05	5.91640708431e-06	9.11167661358e-06	8.75518744856e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	0.0	3.90500426296e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0279475995896	0.206678588227	0.0260815234723	0.233817787039
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales	1.530117689e-06	1.47910177108e-06	6.50834043827e-07	8.75518744856e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	3.2132471469e-05	1.18328141686e-05	3.97008766735e-05	4.37759372428e-06
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	0.000566908603775	0.0716920628441	0.000560368111735	0.0597462746677
