Taxon	MockMiSeq.even
No blast hit;Other;Other	8.42179729576e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.051326643619
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.308890470315
k__Bacteria;p__Bacteroidetes;c__Flavobacteria	4.21089864788e-05
k__Bacteria;p__Firmicutes;c__Bacilli	0.0878435566934
k__Bacteria;p__Firmicutes;c__Clostridia	0.38137687964
k__Bacteria;p__Lentisphaerae;c__Lentisphaerae	0.000400035371549
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	4.21089864788e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.121454949701
k__Bacteria;p__Tenericutes;c__Erysipelotrichi	0.00576472024895
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0428501046408
