Taxon	Even1	Even3	Even4
k__Bacteria;Other;Other;Other	0.00230571959626	0.00248204236629	0.00210819054454
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);Other	0.000149009089554	0.000148693782312	0.000179420471876
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Bifidobacteriales	0.127794900752	0.131879946928	0.128877724948
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Coriobacteriales	0.0123834396003	0.0121357002333	0.0616668161837
k__Bacteria;p__Bacteroidetes;Other;Other	0.000188222007858	0.000183007732077	0.000215304566251
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.169815464006	0.165393237864	0.178989862743
k__Bacteria;p__Firmicutes;Other;Other	0.000329388513752	0.000320263531134	0.000269130707814
k__Bacteria;p__Firmicutes;c__Bacilli;Other	1.56851673215e-05	1.14379832548e-05	8.97102359379e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	7.84258366076e-06	2.28759665096e-05	1.79420471876e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0366797637814	0.0457404950359	0.0398941419216
k__Bacteria;p__Firmicutes;c__Clostridia;Other	3.92129183038e-05	0.0	6.27971651565e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.38491400607	0.348549663723	0.344056696869
k__Bacteria;p__Proteobacteria;Other;Other	0.00020390717518	0.00026307361486	0.000143536377501
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	7.84258366076e-06	1.14379832548e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.000627406692861	0.00052614722972	0.000538261415628
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	1.56851673215e-05	0.0	8.97102359379e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.117583856826	0.128345610102	0.131210191083
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	7.84258366076e-06	1.14379832548e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	5.48980856253e-05	3.43139497644e-05	2.69130707814e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	0.000109796171251	0.000217321681841	0.000152507401094
k__Bacteria;p__Tenericutes;Other;Other	2.35277509823e-05	5.7189916274e-05	1.79420471876e-05
k__Bacteria;p__Tenericutes;c__Erysipelotrichi;o__Erysipelotrichales	0.146734740293	0.16365466441	0.111545707365
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	7.84258366076e-06	1.14379832548e-05	8.97102359379e-06
