Taxon	HMPMockV1.1.Even1	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2
Archaea;Euryarchaeota;Methanobacteria	0.00389203556624	0.00408628718046	0.0763294749203	0.0729753601559
Archaea;Euryarchaeota;Other	0.0	0.0	8.38785438685e-05	9.13714860049e-05
Bacteria;Actinobacteria;Actinobacteria	0.00322754168908	0.00503658652476	0.000125817815803	3.04571620016e-05
Bacteria;Bacteroidetes;Bacteroidia	0.0113280384774	0.0114035921315	0.000167757087737	0.00018274297201
Bacteria;Bacteroidetes;Other	0.00224662215612	0.00256580822959	0.0	0.000121828648007
Bacteria;Deinococcus-Thermus;Deinococci	0.0203461696674	0.0246127530172	0.000209696359671	0.000243657296013
Bacteria;Firmicutes;Bacilli	0.203081985887	0.225759447559	0.439901023318	0.413821460116
Bacteria;Firmicutes;Clostridia	0.00569566180426	0.00845766416421	0.00822009729911	0.00770566198642
Bacteria;Firmicutes;Other	0.00420846122204	0.00497323323514	0.0126656601241	0.0135229799287
Bacteria;Other;Other	0.036547163244	0.0424467040451	0.0643348431471	0.074772332714
Bacteria;Proteobacteria;Alphaproteobacteria	0.00376546530393	0.00500490987995	0.0432813286361	0.0460207717845
Bacteria;Proteobacteria;Betaproteobacteria	0.00753093060785	0.0100731730495	0.0013420567019	0.000670057564036
Bacteria;Proteobacteria;Epsilonproteobacteria	0.00642344081258	0.00652538883082	0.000419392719342	0.000670057564036
Bacteria;Proteobacteria;Gammaproteobacteria	0.685441255577	0.641642117267	0.345034390203	0.359668626077
Bacteria;Proteobacteria;Other	0.00449324431225	0.00487820330071	0.0046552591847	0.00472086011025
Unclassified;Other;Other	0.00177198367244	0.00253413158478	0.00322932393894	0.00478177443426
