Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
NOHIT;Other;Other;Other;Other	0.000196136458904	0.000132255225222	0.000162871930167	0.000153486847836
k__Archaea;p__Euryarchaeota;Other;Other;Other	2.60358131288e-06	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	0.0456971913433	0.044331723468	0.0037958582072	0.0033490553645
k__Bacteria;Other;Other;Other;Other	1.73572087525e-06	0.0	0.0	2.76552878985e-06
k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__	0.0	2.28026250382e-06	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__	0.0	0.0	0.0	2.76552878985e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	5.03359053824e-05	8.55098438932e-05	0.0139962176023	0.0123743585702
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	0.0	1.14013125191e-06	0.0	4.14829318477e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	7.81074393865e-06	3.42039375573e-06	0.000107683920772	0.000124448795543
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae	0.0	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.000355822779427	0.000355720950596	0.0450011104904	0.0437686413925
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.0	0.0	2.69209801929e-06	4.14829318477e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae	8.67860437627e-07	1.14013125191e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other	0.0	0.0	1.34604900964e-06	5.53105757969e-06
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	3.21108361922e-05	5.13059063359e-05	0.000193831057389	0.000127214324333
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	0.00182944980252	0.0019108599782	0.00110106808989	0.00112971851065
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__	2.77715340041e-05	1.93822312825e-05	2.55749311832e-05	1.38276439492e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0.0107909766815	0.0105633160489	0.0158928006569	0.0155533339141
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	0.00153784869548	0.00134649500851	0.0243446423884	0.0232719247666
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	3.47144175051e-06	2.28026250382e-06	4.03814702893e-06	6.91382197462e-06
