dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
B1-REF	1	1	blast+	0.001:10:0.99:0.8	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__flavefaciens	k__Bacteria;p__Synergistetes	overclassification	1	0.166666666667	0.166666666667	0.166666666667
B1-REF	1	1	blast+	0.001:10:0.99:0.8	k__Bacteria;p__Proteobacteria	k__Bacteria;p__Aquificae	overclassification	1	0.166666666667	0.166666666667	0.166666666667
B1-REF	1	1	blast+	0.001:10:0.99:0.8	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus;s__gnavus	k__Bacteria;p__Thermotogae	overclassification	1	0.166666666667	0.166666666667	0.166666666667
B1-REF	1	1	blast+	0.001:10:0.99:0.8	k__Bacteria;p__Firmicutes	k__Bacteria;p__Lentisphaerae	overclassification	1	0.166666666667	0.166666666667	0.166666666667
B1-REF	1	1	blast+	0.001:10:0.99:0.8	k__Bacteria	k__Bacteria;p__Cyanobacteria	match	1	0.166666666667	0.166666666667	0.166666666667
B1-REF	1	1	blast+	0.001:10:0.99:0.8	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__perfringens	k__Bacteria;p__Chloroflexi	overclassification	1	0.166666666667	0.166666666667	0.166666666667
B1-REF	1	1	blast+	0.001:10:0.99:0.8	Unassigned	k__Bacteria;p__Actinobacteria	underclassification	0	0.166666666667	0.166666666667	0.166666666667
B1-REF	1	1	blast+	0.001:10:0.99:0.8	Unassigned	k__Archaea;p__Euryarchaeota	underclassification	0	0.166666666667	0.166666666667	0.166666666667
B1-REF	1	1	blast+	0.001:10:0.99:0.8	k__Bacteria	k__Bacteria;p__Acidobacteria	match	1	0.166666666667	0.166666666667	0.166666666667
B1-REF	1	1	blast+	0.001:10:0.99:0.8	k__Bacteria;p__Firmicutes	k__Bacteria;p__Chlamydiae	overclassification	1	0.166666666667	0.166666666667	0.166666666667
B1-REF	1	1	blast+	0.001:10:0.99:0.8	k__Bacteria;p__Proteobacteria	k__Bacteria;p__Thermi	overclassification	1	0.166666666667	0.166666666667	0.166666666667
B1-REF	1	1	blast+	0.001:10:0.99:0.8	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc;s__mesenteroides	k__Bacteria;p__Fusobacteria	overclassification	1	0.166666666667	0.166666666667	0.166666666667
