Taxon	MockMiSeq.even
k__Bacteria;Other;Other;Other	0.000387432041472
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0486858894724
k__Bacteria;p__Bacteroidetes;Other;Other	5.05346141051e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.308892828717
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	4.6323396263e-05
k__Bacteria;p__Firmicutes;Other;Other	0.000168448713684
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	1.26336535263e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0878923275822
k__Bacteria;p__Firmicutes;c__Clostridia;Other	0.000105280446052
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.380028720506
k__Bacteria;p__Firmicutes;c__Clostridia;o__Coriobacteriales	0.00266991211188
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.00579884696855
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales	0.000400065694998
k__Bacteria;p__Proteobacteria;Other;Other	3.79009605788e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	3.79009605788e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.000623260240629
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.120651391176
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.000619049022787
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.0428912537217
