Taxon	MockMiSeq.even
k__Bacteria;Other;Other	0.000387432041472
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0486858894724
k__Bacteria;p__Bacteroidetes;Other	5.05346141051e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.308892828717
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	4.6323396263e-05
k__Bacteria;p__Firmicutes;Other	0.000168448713684
k__Bacteria;p__Firmicutes;c__Bacilli	0.0879049612357
k__Bacteria;p__Firmicutes;c__Clostridia	0.382803913064
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00579884696855
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.000400065694998
k__Bacteria;p__Proteobacteria;Other	3.79009605788e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	3.79009605788e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.121893700439
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0428912537217
