dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
F1-REF	6	1	blast+	0.001:10:0.75:0.99	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Lecanorales_fam_Incertae_sedis;g__Leprocaulon;s__Leprocaulon_santamonicae	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales;f__Pannariaceae;g__Psoroma;s__Psoroma_fruticulosum	misclassification	3	[0, 0.96551724137931039, 0.89090909090909087, 0.74736842105263157, 0.63218390804597702, 0.59999999999999998, 0.43548387096774194]	[0, 0.30939226519337015, 0.27071823204419887, 0.19613259668508287, 0.15193370165745856, 0.13259668508287292, 0.074585635359116026]	[0, 0.46861924686192463, 0.4152542372881356, 0.31072210065645511, 0.24498886414253898, 0.21719457013574658, 0.12735849056603774]
F1-REF	6	1	blast+	0.001:10:0.75:0.99	Unassigned	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Rhizoscyphus;s__Rhizoscyphus_sp	underclassification	0	[0, 0.96551724137931039, 0.89090909090909087, 0.74736842105263157, 0.63218390804597702, 0.59999999999999998, 0.43548387096774194]	[0, 0.30939226519337015, 0.27071823204419887, 0.19613259668508287, 0.15193370165745856, 0.13259668508287292, 0.074585635359116026]	[0, 0.46861924686192463, 0.4152542372881356, 0.31072210065645511, 0.24498886414253898, 0.21719457013574658, 0.12735849056603774]
F1-REF	6	1	blast+	0.001:10:0.75:0.99	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycena;s__Mycena_sp	underclassification	0	[0, 0.96551724137931039, 0.89090909090909087, 0.74736842105263157, 0.63218390804597702, 0.59999999999999998, 0.43548387096774194]	[0, 0.30939226519337015, 0.27071823204419887, 0.19613259668508287, 0.15193370165745856, 0.13259668508287292, 0.074585635359116026]	[0, 0.46861924686192463, 0.4152542372881356, 0.31072210065645511, 0.24498886414253898, 0.21719457013574658, 0.12735849056603774]
F1-REF	6	1	blast+	0.001:10:0.75:0.99	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_nitidiuscula	underclassification	0	[0, 0.96551724137931039, 0.89090909090909087, 0.74736842105263157, 0.63218390804597702, 0.59999999999999998, 0.43548387096774194]	[0, 0.30939226519337015, 0.27071823204419887, 0.19613259668508287, 0.15193370165745856, 0.13259668508287292, 0.074585635359116026]	[0, 0.46861924686192463, 0.4152542372881356, 0.31072210065645511, 0.24498886414253898, 0.21719457013574658, 0.12735849056603774]
F1-REF	6	1	blast+	0.001:10:0.75:0.99	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Hericiaceae;g__Hericium;s__Hericium_coralloides	underclassification	0	[0, 0.96551724137931039, 0.89090909090909087, 0.74736842105263157, 0.63218390804597702, 0.59999999999999998, 0.43548387096774194]	[0, 0.30939226519337015, 0.27071823204419887, 0.19613259668508287, 0.15193370165745856, 0.13259668508287292, 0.074585635359116026]	[0, 0.46861924686192463, 0.4152542372881356, 0.31072210065645511, 0.24498886414253898, 0.21719457013574658, 0.12735849056603774]
F1-REF	6	1	blast+	0.001:10:0.75:0.99	k__Fungi;p__Basidiomycota	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Chlorophyllum;s__Chlorophyllum_hortense	underclassification	2	[0, 0.96551724137931039, 0.89090909090909087, 0.74736842105263157, 0.63218390804597702, 0.59999999999999998, 0.43548387096774194]	[0, 0.30939226519337015, 0.27071823204419887, 0.19613259668508287, 0.15193370165745856, 0.13259668508287292, 0.074585635359116026]	[0, 0.46861924686192463, 0.4152542372881356, 0.31072210065645511, 0.24498886414253898, 0.21719457013574658, 0.12735849056603774]
F1-REF	6	1	blast+	0.001:10:0.75:0.99	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__Entoloma_jubatum	underclassification	0	[0, 0.96551724137931039, 0.89090909090909087, 0.74736842105263157, 0.63218390804597702, 0.59999999999999998, 0.43548387096774194]	[0, 0.30939226519337015, 0.27071823204419887, 0.19613259668508287, 0.15193370165745856, 0.13259668508287292, 0.074585635359116026]	[0, 0.46861924686192463, 0.4152542372881356, 0.31072210065645511, 0.24498886414253898, 0.21719457013574658, 0.12735849056603774]
F1-REF	6	1	blast+	0.001:10:0.75:0.99	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Melanoleuca;s__Melanoleuca_melaleuca	underclassification	0	[0, 0.96551724137931039, 0.89090909090909087, 0.74736842105263157, 0.63218390804597702, 0.59999999999999998, 0.43548387096774194]	[0, 0.30939226519337015, 0.27071823204419887, 0.19613259668508287, 0.15193370165745856, 0.13259668508287292, 0.074585635359116026]	[0, 0.46861924686192463, 0.4152542372881356, 0.31072210065645511, 0.24498886414253898, 0.21719457013574658, 0.12735849056603774]
F1-REF	6	1	blast+	0.001:10:0.75:0.99	Unassigned	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Myrothecium;s__Myrothecium_sp	underclassification	0	[0, 0.96551724137931039, 0.89090909090909087, 0.74736842105263157, 0.63218390804597702, 0.59999999999999998, 0.43548387096774194]	[0, 0.30939226519337015, 0.27071823204419887, 0.19613259668508287, 0.15193370165745856, 0.13259668508287292, 0.074585635359116026]	[0, 0.46861924686192463, 0.4152542372881356, 0.31072210065645511, 0.24498886414253898, 0.21719457013574658, 0.12735849056603774]
F1-REF	6	1	blast+	0.001:10:0.75:0.99	k__Fungi;p__Basidiomycota;c__Agaricomycetes	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Phylloporus;s__Phylloporus_sp	underclassification	3	[0, 0.96551724137931039, 0.89090909090909087, 0.74736842105263157, 0.63218390804597702, 0.59999999999999998, 0.43548387096774194]	[0, 0.30939226519337015, 0.27071823204419887, 0.19613259668508287, 0.15193370165745856, 0.13259668508287292, 0.074585635359116026]	[0, 0.46861924686192463, 0.4152542372881356, 0.31072210065645511, 0.24498886414253898, 0.21719457013574658, 0.12735849056603774]
