Taxon	Mock.2	Mock.3	Mock.1
Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Other	0.0648922942501	0.065784300878	0.0715571404313
Root;Other;Other;Other;Other	0.195348993514	0.194338880881	0.191781287146
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Galactomyces	0.091205430655	0.0775127768313	0.0845644421803
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Other	0.0602211244413	0.0463242039051	0.0500933944643
Root;Saccharomycetes;Saccharomycetales;Incertae_sedis;Candida	0.158013240582	0.167998951645	0.15802343352
Root;Saccharomycetes;Saccharomycetales;Other;Other	0.0800147864368	0.0602804350675	0.0716590253014
Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Issatchenkia	0.103605874248	0.12265758092	0.105620648667
Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia	0.056860570622	0.0572664133141	0.0623875021226
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Kluyveromyces	0.0656988271667	0.0473725592976	0.065579894719
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Zygosaccharomyces	0.0241287764224	0.0158563753112	0.0226184411615
Root;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium	0.000604899687468	0.000982833180448	0.000916963830871
Root;Sordariomycetes;Hypocreales;Other;Other	0.0877776657593	0.132682479361	0.100866021396
Root;Sordariomycetes;Other;Other;Other	0.0116275162147	0.010942209409	0.0143318050603
