Taxon	Mock.2	Mock.3	Mock.1
Root;Eurotiomycetes;Eurotiales;Trichocomaceae	0.0648922942501	0.065784300878	0.0715571404313
Root;Other;Other;Other	0.195348993514	0.194338880881	0.191781287146
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae	0.151426555096	0.123836980736	0.134657836645
Root;Saccharomycetes;Saccharomycetales;Incertae_sedis	0.158013240582	0.167998951645	0.15802343352
Root;Saccharomycetes;Saccharomycetales;Other	0.0800147864368	0.0602804350675	0.0716590253014
Root;Saccharomycetes;Saccharomycetales;Pichiaceae	0.16046644487	0.179923994234	0.16800815079
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae	0.0898276035891	0.0632289346088	0.0881983358805
Root;Sordariomycetes;Hypocreales;Nectriaceae	0.000604899687468	0.000982833180448	0.000916963830871
Root;Sordariomycetes;Hypocreales;Other	0.0877776657593	0.132682479361	0.100866021396
Root;Sordariomycetes;Other;Other	0.0116275162147	0.010942209409	0.0143318050603
