Taxon	MockMiSeq.even
NOHIT;Other;Other	0.000223177628338
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0512719019366
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.308465169552
k__Bacteria;p__Bacteroidetes;c__Flavobacteria	4.21089864788e-05
k__Bacteria;p__Firmicutes;c__Bacilli	0.087873032984
k__Bacteria;p__Firmicutes;c__Clostridia	0.381397934133
k__Bacteria;p__Lentisphaerae;c__Lentisphaerae	0.000400035371549
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	5.05307837746e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	4.21089864788e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	8.42179729576e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.121661283735
k__Bacteria;p__Tenericutes;c__Erysipelotrichi	0.00576472024895
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0427995738571
